account_id,max_withdrawal,avg_withdrawal,min_withdrawal
2416,16500,6572.042857142858,14.6
2417,16000,1420.1197278911575,14.6
2418,64100,21188.2,14.6
2419,57700,13727.819999999998,14.6
2420,3800,1726.4,14.6
2421,4260,586.4265060240963,14.6
2423,5600,1357.1037837837848,14.6
2424,58900,17849.70212765957,14.6
2425,9600,2930.4389937106894,14.6
2427,27100,3515.482993197279,30
2428,39360,5859.6900900900855,14.6
2429,24960,3414.9669902912597,14.6
2430,21600,4137.64745762712,14.6
2431,6600,1462.5693877551025,14.6
2432,4100,1574.4,14.6
2433,12800,1355.2657142857154,14.6
2434,19200,2055.976642335767,14.6
2435,63200,9418.71631205674,14.6
2436,22560,2936.1107438016516,14.6
2437,1338,647.1133333333332,14.6
2439,2400,2400.0,2400
2446,10800,3808.4083333333338,14.6
2450,25400,7256.375000000001,14.6
2453,7800,1154.9840707964609,14.6
2454,29200,3068.7060240963865,14.6
2456,26600,9408.87777777778,14.6
2457,7400,2221.135779816515,14.6
2458,39800,9552.15909090909,30
2460,25400,2778.9770833333346,14.6
2463,17900,5108.478048780486,14.6
2464,49100,5997.085889570552,100
2467,23700,6032.759999999996,14.6
2468,2094,1054.3,14.6
2469,2220,1064.8285714285716,14.6
2470,40800,3699.564935064933,14.6
2471,51600,7373.552173913044,14.6
2472,38240,4578.956097560974,14.6
2473,1760,742.5052631578949,14.6
2474,5400,1203.4947368421049,14.6
2475,6900,6900.0,6900
2476,8550,1618.9909090909098,14.6
2479,6800,1433.1256544502623,14.6
2481,5400,2233.3333333333335,700
2482,17200,2178.969387755101,14.6
2483,20000,14600.0,9200
2484,16100,2488.889836065572,14.6
2486,59200,13143.542857142855,14.6
2487,11200,1072.59375,14.6
2488,8880,1147.4372549019615,14.6
2489,8850,1840.7094890510962,14.6
2490,14100,3309.508333333333,14.6
2491,9300,2253.0571428571425,1
2493,13600,3036.5308270676674,14.6
2494,43400,7754.202259887007,14.6
2496,6300,2654.9848484848494,14.6
2497,6600,2261.49,14.6
2498,14000,3782.9818181818187,14.6
2499,25800,1986.8588235294117,14.6
2500,11500,5914.285714285715,700
2501,21600,3841.3072289156607,14.6
2502,400,400.0,400
2503,12000,3298.5645390070895,14.6
2504,27800,6750.348905109485,14.6
2505,2640,795.088888888889,14.6
2506,46200,13775.2,100
2508,5750,1374.709090909092,14.6
2510,26100,3819.5098591549267,14.6
2511,13600,3305.6727272727258,14.6
2513,8460,1339.0302158273391,14.6
2514,19500,4635.043137254904,14.6
2515,22900,7900.0,900
2517,15700,15700.0,15700
2519,14300,1528.4825806451624,14.6
2520,5300,1389.9956521739127,14.6
2521,26100,7203.920634920633,14.6
2522,29100,9696.968,14.6
2523,4300,615.1725000000005,14.6
2524,9150,1859.0422535211276,14.6
2525,15840,2722.479411764707,14.6
2526,4900,1720.457142857143,14.6
2527,61200,11079.68148148149,14.6
2528,3440,1414.0048780487814,14.6
2530,25100,9095.553846153847,14.6
2533,9600,2260.6594594594594,14.6
2534,12800,1592.4165605095552,14.6
2536,14950,1971.0764705882364,14.6
2538,5600,1962.1738317757022,14.6
2540,24700,2647.6423076923083,14.6
2541,13300,2834.234108527131,14.6
2542,8000,1333.9708542713574,14.6
2543,11700,1557.201265822786,14.6
2546,41100,5652.301515151512,14.6
2547,23700,7615.453968253966,14.6
2548,25280,3032.044444444444,14.6
2549,9450,1625.9619834710754,14.6
2550,14600,2963.773333333334,14.6
2551,32200,8003.427027027028,14.6
2552,25100,4922.265838509313,14.6
2553,18100,5509.105454545455,14.6
2554,28960,7074.776470588233,14.6
2555,36960,4418.527804878046,14.6
2557,5700,1772.2917431192673,14.6
2559,29920,3767.655172413794,14.6
2561,19700,12350.0,5000
2562,2235,957.843243243243,14.6
2563,16960,2196.0857142857153,14.6
2565,16300,2473.592857142857,14.6
2566,3400,1709.090909090909,200
2567,6000,1687.9555555555553,14.6
2568,24400,4437.967567567565,14.6
2569,11150,1378.9116279069774,14.6
2570,2500,884.3249999999999,14.6
2572,59500,12413.172151898736,0.3
2573,16000,16000.0,16000
2574,19300,4312.483636363632,14.6
2576,64100,9537.37260273973,14.6
2577,3760,1775.0190476190478,14.6
2578,3920,1433.9411764705883,14.6
2580,8200,3408.875,14.6
2581,41760,5361.717045454541,14.6
2582,43360,5003.7609195402265,14.6
2583,3400,1285.7142857142858,200
2584,6200,999.6215568862283,14.6
2585,40160,5772.028787878783,14.6
2588,22560,5157.112121212118,14.6
2591,3400,1597.2428571428572,14.6
2592,13600,3340.626573426571,14.6
2593,17300,7538.920000000001,14.6
2596,5940,1028.9188405797101,14.6
2598,78900,10899.674074074072,14.6
2599,37900,7931.51904761904,14.6
2600,63400,16181.934999999998,14.6
2602,8500,3903.4199999999996,14.6
2603,3210,1483.2,14.6
2604,4700,2066.577777777778,14.6
2605,4600,2624.688,14.6
2606,4100,1060.6565656565663,14.6
2608,8800,2650.2555555555564,14.6
2609,62800,12352.430555555566,14.6
2611,18600,6860.422222222222,14.6
2613,12600,1257.1555555555567,14.6
2615,14400,4125.2027027027025,14.6
2616,20500,5740.619867549665,14.6
2617,7170,778.8145161290327,14.6
2618,8000,1904.857333333334,14.6
2619,11800,4684.316666666667,14.6
2620,9440,2202.155384615385,14.6
2621,5400,2073.03125,14.6
2623,10880,1998.0973451327443,14.6
2624,28600,10604.428571428572,14.6
2625,49600,9190.0,30
2627,8300,1233.028571428572,14.6
2628,54000,12231.73181818182,0.6
2629,15000,10450.0,5900
2630,25800,9264.672000000002,14.6
2631,2125,959.857142857143,14.6
2632,14400,2696.1237037037013,14.6
2633,60600,16578.155555555553,14.6
2635,29700,11459.623076923077,14.6
2638,21200,3837.8464285714263,14.6
2639,25700,6682.668639053251,14.6
2640,17200,9800.0,2400
2641,22800,5979.777777777774,14.6
2642,15700,2639.428571428572,14.6
2645,23900,2143.141599999998,14.6
2647,26000,3644.6335329341287,14.6
2648,22500,3631.803508771932,14.6
2649,8400,1829.7240506329103,14.6
2650,17800,6615.250000000002,14.6
2651,39000,9341.541304347831,14.6
2652,21300,11420.800000000001,14.6
2654,5600,1757.4157303370794,14.6
2655,30700,10267.66,14.6
2659,7900,2632.944444444444,14.6
2660,48200,9728.743636363637,8.3
2662,5100,1812.612195121952,14.6
2663,11100,1943.2806451612912,14.6
2664,29400,3434.526114649679,14.6
2665,16900,2371.0110091743136,14.6
2666,5550,726.8070588235299,14.6
2667,5100,1058.4710280373836,14.6
2670,31520,6397.532642487047,14.6
2671,4500,1181.0000000000007,14.6
2673,11200,2848.2361445783117,14.6
2674,10700,1440.1575757575752,14.6
2675,24200,5844.394871794873,14.6
2676,20320,2900.7813229571957,14.6
2677,21900,14833.333333333334,8400
2680,23099,6963.127868852456,14.6
2681,29500,6788.192499999997,14.6
2686,9800,2026.2428571428568,14.6
2687,7300,1884.9611940298519,14.6
2688,4300,1653.9760000000003,14.6
2691,2700,1061.111111111111,200
2692,3680,1907.0159999999998,14.6
2694,18300,4746.809302325582,14.6
2695,40480,5901.226950354607,14.6
2697,11520,1500.4241545893717,14.6
2700,30000,5250.13275862069,14.6
2701,9600,2373.03625730994,14.6
2702,28200,7331.862857142858,14.6
2705,15500,7185.714285714285,100
2706,1600,833.3333333333334,100
2707,64500,7940.4328124999965,14.6
2708,24600,10364.562500000002,14.6
2710,52400,23901.216666666664,14.6
2711,20300,5378.7538461538425,14.6
2712,12250,1896.4287671232883,14.6
2713,9000,1850.4884210526327,14.6
2714,22600,2682.3147540983605,14.6
2716,18700,5908.336842105265,14.6
2717,2271,1142.8,14.6
2718,16900,2319.241860465117,14.6
2719,11700,2026.4857142857138,14.6
2723,7800,2872.800000000001,14.6
2724,16200,12700.0,9300
2726,24300,6729.356521739129,14.6
2727,16600,6619.533333333336,14.6
2729,30240,4321.269444444444,14.6
2730,2284,1010.4000000000001,14.6
2731,23400,8088.8926829268285,14.6
2732,63300,11824.925874125882,14.6
2733,1890,761.1890625000003,14.6
2736,15200,3352.2406249999976,14.6
2737,16700,6456.12,14.6
2738,14900,3443.213496932513,14.6
2739,7600,1983.211347517731,14.6
2740,27700,9071.53333333333,14.6
2741,61100,9681.455555555549,14.6
2742,20000,3601.392727272726,14.6
2746,2800,2800.0,2800
2747,7500,2372.6545454545467,14.6
2749,61000,10488.697916666662,14.6
2750,5700,1683.0857142857146,14.6
2751,5700,1765.2842105263167,14.6
2752,16000,2556.0833333333326,14.6
2755,4250,1352.9000000000005,14.6
2757,2077,849.4800000000001,14.6
2758,10240,2615.981159420289,14.6
2759,21900,15200.0,8500
2762,61700,10327.2412371134,14.6
2763,64500,11483.006349206358,14.6
2764,16200,10600.0,7500
2767,21000,5406.9285714285725,14.6
2768,8520,1445.7495145631078,14.6
2770,8520,890.5460674157309,14.6
2771,23900,5375.542857142853,14.6
2772,10900,4288.981818181818,14.6
2773,18800,6171.016666666667,14.6
2774,16960,2711.1279999999997,14.6
2778,11800,3470.161111111109,14.6
2779,15800,3042.3942386831254,5
2780,15100,6196.672000000002,14.6
2781,12000,1953.2217391304357,14.6
2783,25200,2827.1826086956517,14.6
2788,15800,4462.5204545454535,14.6
2789,24900,2463.4181818181805,14.6
2790,26600,4791.590588235292,14.6
2792,4200,2650.0,1100
2793,7590,1148.2868686868694,14.6
2794,9700,6800.0,1300
2795,23100,16200.0,10900
2798,22700,5617.425490196075,14.6
2799,58100,7527.7625,30
2802,5820,1289.2416666666677,14.6
2803,59300,14617.259459459452,14.6
2804,8800,2905.4749999999995,14.6
2805,2017,956.4,14.6
2807,19300,12300.0,5300
2808,25300,6566.666666666667,100
2809,20600,3726.5717171717156,14.6
2810,12500,2245.251785714286,14.6
2811,56900,15236.675862068963,14.6
2812,29500,10337.800000000001,14.6
2813,12600,2459.5808219178066,14.6
2814,13250,1520.6470588235304,14.6
2817,20800,4759.387969924808,14.6
2818,40300,10511.792857142864,14.6
2819,47040,3930.1481481481464,14.6
2821,9200,3005.2285714285713,14.6
2823,7680,1069.371900826447,14.6
2824,15000,4861.808333333334,14.6
2825,24300,10239.150000000001,14.6
2830,10900,3468.0115942028997,14.6
2833,4900,1565.4749999999997,14.6
2834,18900,3612.253968253969,14.6
2835,27400,2809.828571428573,14.6
2836,15800,6508.316666666668,14.6
2837,26400,10124.557142857144,14.6
2838,63400,9451.280542986426,30
2839,20500,3523.3983471074366,14.6
2840,49900,8759.982022471906,14.6
2841,12960,2883.6585714285698,14.6
2842,3700,629.3609756097563,14.6
2844,28100,9012.269565217393,14.6
2847,11100,2690.9821782178224,14.6
2849,9200,1867.259541984734,14.6
2851,29600,4745.974193548388,14.6
2853,8280,1556.4914285714283,14.6
2855,8050,1170.1354838709674,14.6
2856,15300,4473.302857142857,14.6
2858,12900,2631.7793103448284,14.6
2859,63700,10761.77187500001,14.6
2861,10700,1676.9946666666679,14.6
2862,22800,5366.0019512195095,14.6
2863,8000,2738.2833333333338,14.6
2864,14100,3680.933333333334,14.6
2865,15520,2122.6519685039375,1
2866,20000,5719.561904761907,14.6
2867,28700,6041.583823529408,14.6
2868,4550,1672.7413333333343,14.6
2870,5851,2465.12,14.6
2871,8750,2127.3225806451615,14.6
2876,18300,5009.407407407403,14.6
2877,63300,12623.464788732392,14.6
2880,24160,4832.829999999996,14.6
2881,20000,2723.0929032258045,14.6
2882,12700,5220.0,1300
2884,21920,2257.7486111111107,14.6
2885,11100,9650.0,8200
2886,6500,1963.347572815535,14.6
2887,19600,8265.657142857142,14.6
2888,2400,1056.9076923076923,14.6
2889,42400,13177.26923076923,14.6
2890,24600,6324.255555555556,14.6
2893,1503,738.2545454545456,14.6
2894,62200,15643.083464566935,14.6
2895,21600,5247.4776470588195,14.6
2896,3330,770.4278787878793,14.6
2898,2400,2400.0,2400
2902,29900,4664.668807339446,14.6
2903,22560,6825.843564356432,14.6
2904,18400,8586.647058823532,14.6
2905,43360,5159.3499999999985,14.6
2906,15300,10800.0,6300
2907,7650,2179.0256410256425,14.6
2909,8600,3747.65,14.6
2911,14200,2563.874285714286,14.6
2912,62500,13768.077419354833,14.6
2913,3000,1129.2092307692315,14.6
2914,4600,4600.0,4600
2915,86400,13818.140397351004,14.6
2917,15300,9566.666666666666,5100
2919,15000,4543.670769230769,14.6
2921,12600,9750.0,6900
2922,57900,9693.13333333333,14.6
2923,3700,1518.7296296296302,14.6
2924,27500,4003.351515151516,14.6
2925,7500,2253.480745341614,14.6
2926,11900,1767.0392026578056,14.6
2928,12000,1963.3318181818192,14.6
2929,35000,11065.391666666668,14.6
2930,30900,11849.514285714287,14.6
2931,3840,1442.3666666666666,14.6
2932,64200,7051.281789137387,4
2933,56700,8753.707999999999,14.6
2934,13200,10600.0,8000
2935,2100,917.8043478260867,14.6
2938,64000,8000.427192982464,14.6
2940,64100,8337.822857142852,14.6
2944,13440,2279.7000000000003,14.6
2945,3400,1513.72,14.6
2946,3120,1404.44,14.6
2947,2228,1121.3,14.6
2949,10200,1378.9235294117655,14.6
2950,15100,7979.563636363638,14.6
2951,11600,2171.775925925924,14.6
2953,2200,1550.0,900
2957,42400,6091.893103448275,14.6
2958,11400,1784.6698113207558,14.6
2959,59800,13773.586885245906,14.6
2960,13900,4505.82891566265,14.6
2961,1300,640.1999999999999,14.6
2962,64100,11648.785507246375,14.6
2965,4600,1675.1874999999998,14.6
2968,56400,8904.368749999996,14.6
2969,3700,1150.0,300
2970,17120,4363.961111111108,14.6
2971,39000,6844.945454545455,30
2972,59300,11961.103296703299,14.6
2973,11700,6933.333333333333,1200
2974,13600,1592.4522388059713,14.6
2976,16600,11133.333333333334,7800
2977,50800,15992.707692307693,14.6
2978,15100,2192.909090909092,14.6
2980,5100,1652.4408163265316,14.6
2983,7000,2442.92,14.6
2985,3800,1260.508148148149,14.6
2987,31200,6792.295774647883,14.6
2989,11600,1827.686666666668,14.6
2991,30200,4050.2158730158703,7
2993,49000,14809.379310344828,30
2994,18600,16100.0,13000
2996,13900,2269.5870967741926,14.6
3000,23840,2621.653211009174,14.6
3001,17000,2364.3370967741944,14.6
3003,26700,3609.380000000002,14.6
3006,11050,2106.084745762713,14.6
3007,22100,3722.2311258278132,14.6
3008,13100,1732.2895705521473,14.6
3009,8300,1764.0749999999996,14.6
3010,4900,1685.7142857142858,100
3011,4530,788.7706666666672,14.6
3014,58800,11618.491803278688,30
3015,2130,758.1500000000001,14.6
3016,19000,6032.9000000000015,14.6
3017,27680,3498.3599999999988,14.6
3019,18500,9462.953846153849,14.6
3020,1350,551.1999999999999,14.6
3021,21800,8931.7,14.6
3026,23040,6166.953293413169,14.6
3027,2631,1118.3090909090909,14.6
3028,6300,1284.8303571428582,14.6
3030,5100,720.9384615384616,14.6
3032,6700,1802.3205479452065,14.6
3035,59800,9553.888349514564,30
3036,33100,5490.101408450702,14.6
3037,53200,8751.140845070418,14.6
3038,60400,16916.364285714284,14.6
3039,10080,2424.9218543046345,14.6
3040,2202,1108.3,14.6
3041,3600,898.8260869565217,14.6
3042,20320,3713.5172413793075,14.6
3045,4800,1599.3923076923077,14.6
3047,6630,1102.6603174603185,14.6
3049,5040,1039.811363636364,14.6
3050,38600,7111.017391304345,14.6
3051,39900,9589.009090909089,14.6
3053,11100,2951.431999999998,14.6
3055,5100,1173.7,14.6
3056,6850,1214.7451327433637,14.6
3058,22880,7468.973134328354,14.6
3061,1978,992.75,14.6
3063,2700,991.6211382113828,14.6
3064,11840,2258.1755102040825,14.6
3066,12500,7900.0,600
3068,4900,2005.444444444446,14.6
3069,25900,6286.991860465114,14.6
3071,10400,10400.0,10400
3072,31900,6398.89068322981,14.6
3074,63900,9556.07469879518,0.4
3076,5200,1452.5095652173923,14.6
3078,3800,1026.7135593220346,14.6
3079,2065,834.4173913043478,14.6
3080,5300,2143.7741935483873,14.6
3084,30200,10556.0,30
3086,29000,6471.829921259839,14.6
3087,2880,577.5050000000001,14.6
3088,21400,8120.142857142859,14.6
3089,56700,15603.333333333334,30
3091,21000,3601.736904761902,14.6
3092,7900,1635.3379310344824,14.6
3093,7200,7200.0,7200
3094,24000,2604.5696682464436,10
3096,18700,3435.638345864659,8
3098,5700,5700.0,5700
3099,6200,1744.4846715328479,14.6
3101,4830,946.4835164835166,14.6
3107,11250,1609.2660714285726,14.6
3108,5400,768.015568862276,14.6
3109,29100,6372.952631578946,1.7
3111,19500,6682.714285714287,14.6
3112,59200,9224.224999999997,14.6
3113,53800,6135.30737327189,0.5
3114,16900,3539.8222222222216,14.6
3115,34000,11405.89523809524,14.6
3116,17700,7475.444444444446,14.6
3117,4800,1867.4852459016406,14.6
3118,17400,6527.504761904762,14.6
3120,2904,1227.44,14.6
3121,3360,1389.1733333333332,14.6
3124,16500,2813.3044444444454,14.6
3126,1900,1900.0,1900
3127,58200,9866.708823529418,14.6
3128,10200,2596.3508771929833,14.6
3129,11900,1791.886400000001,14.6
3130,5700,1440.8125,14.6
3131,19700,7376.1463414634145,14.6
3132,8500,1691.0100000000004,13
3133,24800,4529.086153846151,14.6
3134,23500,5852.217543859645,14.6
3135,20400,6517.027586206892,14.6
3136,26500,2750.629885057469,14.6
3138,5000,1159.1733333333332,14.6
3139,29500,7366.666666666667,400
3141,16533,5457.322033898305,30
3142,4900,1393.0169811320761,14.6
3144,6200,1972.3888888888885,14.6
3145,6850,1568.0837606837617,14.6
3146,7500,1292.9078260869576,14.6
3147,14200,2249.4050420168073,14.6
3148,6180,1510.754838709677,14.6
3149,8700,3456.5777777777776,14.6
3151,11100,3639.557142857143,14.6
3152,16400,3984.0842105263127,14.6
3153,61400,13247.851851851852,14.6
3155,23900,15333.333333333334,6500
3157,14750,1271.3849710982665,14.6
3160,20500,6490.396363636361,14.6
3162,35200,8888.863636363636,30
3164,6300,1445.2741258741269,14.6
3166,26000,5295.1169491525425,3.3
3167,28600,7713.296202531641,14.6
3168,10250,1817.3959183673483,14.6
3170,14100,2501.052173913043,14.6
3171,6650,1617.2019230769242,14.6
3173,6400,1140.0163265306132,14.6
3178,1700,624.3857142857142,14.6
3179,14500,9800.0,5100
3180,15300,6048.800000000001,14.6
3181,23700,2244.6733944954144,14.6
3183,7500,1800.762500000001,14.6
3184,8200,1659.41573033708,14.6
3186,20800,6007.507462686565,14.6
3189,52600,10197.18064516129,14.6
3191,8700,8700.0,8700
3192,10300,3998.942857142857,14.6
3193,16600,7760.618181818183,14.6
3195,4700,1060.1422459893054,14.6
3196,10550,1541.338613861387,14.6
3197,7140,1060.3860465116281,14.6
3199,19900,5778.266666666667,14.6
3200,2900,800.0,100
3201,9500,2527.8201550387594,14.6
3203,2600,962.0974358974356,14.6
3204,13000,5318.457142857143,14.6
3205,2880,1166.1037037037036,14.6
3206,21600,6309.266666666667,14.6
3210,39040,7484.5920529801315,14.6
3212,6060,612.7251028806589,14.6
3213,2940,725.1445783132534,14.6
3216,56000,11000.116666666663,14.6
3218,4230,770.3985185185188,14.6
3219,18800,8221.947368421053,14.6
3220,36160,7308.594871794867,14.6
3221,10500,1091.326708074535,14.6
3222,5610,597.103225806452,14.6
3223,63600,8245.549056603768,1.4
3225,27680,5625.719148936167,14.6
3226,7900,1491.9135135135143,14.6
3227,23400,8802.728571428572,14.6
3228,22000,14200.0,6400
3230,63600,13399.64390243902,14.6
3231,9600,1774.3000000000006,14.6
3233,61900,7858.588888888884,14.6
3234,6180,1543.072222222222,14.6
3235,38880,6151.380555555554,14.6
3237,17440,4938.739726027394,14.6
3238,33760,5814.491891891893,14.6
3239,18200,9095.018181818183,14.6
3240,53500,10945.578947368422,21
3241,5300,1756.001612903227,14.6
3243,13850,2266.167924528303,14.6
3244,6450,770.743243243243,14.6
3246,10400,2561.9485714285706,14.6
3247,7400,2528.7294117647057,14.6
3248,3840,1195.618181818182,14.6
3250,6600,1533.4871794871801,14.6
3251,2021,923.5813953488368,14.6
3252,1410,539.7027027027025,14.6
3253,57700,11198.87,100
3254,9600,2792.5155555555566,14.6
3255,1700,820.0,100
3258,31000,5105.741353383455,14.6
3259,6210,905.9111111111116,14.6
3260,62500,8788.952212389386,14.6
3261,6800,2317.2959999999985,14.6
3263,1100,1000.0,900
3264,14800,1416.5033333333342,14.6
3265,62900,12405.032258064517,100
3267,13100,3446.6961038961012,14.6
3268,3000,667.7709497206708,14.6
3269,64100,11045.33714285714,14.6
3270,15100,6397.3020408163275,14.6
3271,500,500.0,500
3272,25200,17066.666666666668,12000
3275,6800,1754.178512396695,14.6
3277,22900,6006.136585365849,14.6
3278,24500,9660.700000000003,14.6
3279,51800,11827.25925925926,30
3280,16800,5921.073684210528,14.6
3283,19400,5655.546405228753,14.6
3284,12160,2811.646969696968,14.6
3285,2100,894.4000000000001,14.6
3286,62200,12755.038461538461,14.6
3287,26500,6093.559740259736,14.6
3288,5800,1586.5500000000009,14.6
3289,11200,3096.7984962406003,14.6
3292,5000,1708.1617021276606,14.6
3294,10700,4563.833333333333,14.6
3296,62900,14778.038461538461,14.6
3297,21500,6440.430188679244,14.6
3298,9400,2435.933898305085,14.6
3301,18400,6860.133333333335,14.6
3302,7530,700.7336206896557,14.6
3303,23700,8131.835714285716,14.6
3305,11850,1834.651282051282,14.6
3306,29400,3108.5496932515316,14.6
3307,22300,2993.0461538461545,14.6
3308,18500,7402.062500000002,14.6
3309,14500,2933.833999999998,14.6
3310,8850,1837.3333333333346,14.6
3311,32200,31250.0,30300
3315,13700,4742.720000000001,14.6
3316,15200,4414.274999999996,14.6
3317,2166,1025.059259259259,14.6
3318,771,377.0285714285714,14.6
3319,7020,968.05100671141,14.6
3320,2075,896.9333333333333,14.6
3321,22000,2980.779166666667,14.6
3322,36600,9045.85,30
3323,26080,6073.3932885906,14.6
3326,59100,12586.228301886795,3.8
3327,16800,2772.709677419353,14.6
3330,63400,13635.23636363636,14.6
3334,800,800.0,800
3335,2170,849.85,14.6
3336,7400,1953.61891891892,14.6
3338,14100,5649.441379310347,14.6
3339,4000,2150.0,300
3345,5800,1355.8972727272737,1.4
3348,25760,5523.007317073168,14.6
3349,18600,6922.761904761906,14.6
3350,10200,5429.099999999999,14.6
3351,3680,1449.85,14.6
3352,6720,1406.882269503547,14.6
3354,16000,2933.2370370370368,14.6
3355,7100,1462.2242990654213,14.6
3357,9000,2014.0400000000004,14.6
3358,2200,731.5272727272728,14.6
3359,990,468.91999999999996,14.6
3361,9920,3137.593798449611,14.6
3362,7294,3423.2026315789485,14.6
3363,3120,1382.3512195121948,14.6
3364,45800,7021.891304347826,30
3366,14900,4275.710344827587,14.6
3367,26200,5442.901604278071,14.6
3368,38240,3642.041269841271,14.6
3369,9300,1429.1659090909097,14.6
3370,27200,8517.838938053093,14.6
3371,55700,11033.85957446809,14.6
3372,20700,7442.886538461535,14.6
3373,26400,6592.0969696969705,14.6
3374,61500,7057.423926380377,1.6
3376,2600,2600.0,2600
3378,28160,3749.5298245614017,14.6
3380,13900,2517.9261261261267,14.6
3384,3950,1711.6428571428569,14.6
3386,57300,13751.887837837834,4.3
3389,43100,13391.77222222222,14.6
3391,25760,3858.67128712871,14.6
3392,9600,3365.2777777777787,14.6
3397,18800,10225.766666666666,14.6
3399,16600,12400.0,8200
3402,62300,10532.627272727274,30
3405,24000,6027.975206611567,14.6
3407,48100,7209.431818181814,3.5
3408,36960,7863.951923076917,14.6
3409,4000,1881.0315789473684,14.6
3410,16000,3049.376744186047,14.6
3413,35840,1543.5639639639637,14.6
3417,16200,2537.5621621621635,14.6
3419,16160,2605.7695999999996,14.6
3421,25760,5627.334210526314,14.6
3422,26200,9901.050000000001,14.6
3424,64700,6047.4794979079525,14.6
3425,6930,1323.980952380953,14.6
3426,24956,9816.9,30
3427,25600,14425.0,300
3429,9700,1292.2575000000008,14.6
3431,20300,14450.0,8600
3432,7600,2891.4666666666662,14.6
3434,1200,661.4000000000001,14.6
3435,3760,1527.8300884955763,14.6
3436,2243,1111.3647058823526,14.6
3439,18800,6679.7040000000015,14.6
3440,16000,3627.720547945206,5
3442,3500,1030.5809523809523,14.6
3443,2755,1384.8,14.6
3445,16400,4341.568181818179,14.6
3449,17900,1682.5818181818183,14.6
3451,17600,7648.611764705884,14.6
3453,23100,7581.56140350877,14.6
3456,15300,1872.8910569105703,14.6
3457,3840,1524.8222222222228,14.6
3458,3840,1105.6499999999996,14.6
3459,21600,9849.436363636365,14.6
3462,7200,2715.3625,14.6
3464,7900,2109.9684210526325,14.6
3465,15100,2883.0904109589023,14.6
3466,26700,4478.1232142857125,14.6
3467,57700,6850.063636363638,5
3468,13600,3132.414285714286,14.6
3469,6800,1591.9666666666678,14.6
3472,15200,6986.177777777778,14.6
3474,1410,554.5647058823529,14.6
3476,11500,3440.336842105264,14.6
3477,5300,1099.207692307693,14.6
3478,7700,2621.705747126438,14.6
3479,14240,3432.1247999999982,14.6
3480,18000,5119.915094339619,14.6
3482,10800,1683.4385964912285,14.6
3483,3960,1032.5777777777782,14.6
3484,25400,7088.405263157892,14.6
3485,12600,4598.707692307692,14.6
3486,3600,1288.3785714285711,14.6
3487,30880,3804.1502392344464,14.6
3489,18000,5580.186666666667,14.6
3490,4600,1950.0,600
3491,19100,8153.955555555556,14.6
3492,24200,5810.86037735849,14.6
3493,6120,1145.7920000000008,14.6
3494,3599,1877.2666666666667,14.6
3495,14300,7000.0,2900
3497,43040,3725.4423076923053,14.6
3499,50300,27175.0,13100
3502,25700,7504.9000000000015,14.6
3503,39360,7368.782051282047,14.6
3504,3500,3100.0,2700
3505,29400,6746.685314685311,14.6
3507,46500,32850.0,19200
3508,19800,15050.0,10300
3509,13000,1858.358490566039,14.6
3510,61400,13364.405797101463,14.6
3511,14.6,14.6,14.6
3512,2800,2800.0,2800
3513,23200,4555.103589743587,14.6
3514,3720,1043.8781954887227,14.6
3515,2563,1134.2,14.6
3518,30400,13519.1,14.6
3519,8800,1916.5699999999997,14.6
3520,22952,6388.36,14.6
3521,64300,16777.36666666668,14.6
3522,7300,1955.7090909090905,14.6
3523,3100,3100.0,3100
3525,6300,2150.85625,14.6
3526,36200,9349.745454545455,14.6
3528,24800,6471.471074380162,14.6
3530,8350,2112.7071428571426,14.6
3531,6700,2049.4933333333333,14.6
3532,22000,4707.245000000002,14.6
3533,5160,1182.9120000000003,14.6
3534,12300,4035.7200000000003,14.6
3535,5250,1067.574257425743,14.6
3536,4700,1718.695652173914,14.6
3538,37440,8362.58983050847,14.6
3539,23400,2449.6305555555573,14.6
3542,6000,1070.9008547008555,14.6
3543,14.6,14.6,14.6
3545,25600,6492.836842105258,14.6
3547,3760,1440.6557692307701,14.6
3548,10100,1921.201851851853,14.6
3550,15000,5092.599999999999,14.6
3551,7920,800.8651428571433,14.6
3552,18880,2570.597101449276,14.6
3553,18200,7314.400000000002,14.6
3554,21700,2454.121951219512,14.6
3555,20700,7121.74457831325,14.6
3558,57900,7411.732575757582,14.6
3559,18200,5014.760000000001,14.6
3563,16000,7681.022222222224,14.6
3566,6500,1569.092655367232,14.6
3567,63300,7866.909090909088,14.6
3568,3840,1434.0526315789473,14.6
3569,14.6,14.6,14.6
3570,17000,2370.210619469027,14.6
3571,12160,1671.1278911564634,14.6
3572,10650,2087.4838709677415,14.6
3573,12200,6250.0,300
3575,6700,2502.598496240601,14.6
3576,3120,875.9613636363637,14.6
3578,13400,4515.373913043479,14.6
3579,30720,6840.903999999997,14.6
3580,34240,3325.5445652173885,14.6
3582,1961,899.8812499999999,14.6
3583,4800,1609.3345454545458,14.6
3584,31400,12273.880000000001,14.6
3585,3400,1298.5333333333335,14.6
3586,27600,4822.939344262291,14.6
3587,7020,982.3121951219509,14.6
3588,3300,1453.9111111111113,14.6
3590,18600,9190.720000000001,14.6
3591,58600,13579.607142857143,100
3592,14750,2022.2235294117656,14.6
3593,15300,3661.647169811318,14.6
3594,62900,11085.649624060157,14.6
3595,14080,3770.0436363636345,14.6
3596,18900,9524.49230769231,14.6
