account_id,max_credit,avg_credit,min_credit
2205,5666,3599.161538461539,4.1
2206,8844,3260.902325581395,18.5
2207,33214,11270.516666666668,21.7
2209,47582,21321.673684210527,104.5
2210,5777,2654.481818181818,14.8
2212,5270,2584.55652173913,14.8
2213,14115,4843.033673469387,53.6
2214,20110.5,7113.087499999999,12.4
2216,49829,15798.979032258057,15.9
2217,11900,4366.666666666667,600
2218,61557,22366.575,67.2
2219,49423,16427.53825503356,51.2
2220,6153,3238.116853932584,60.8
2222,48579,10706.906741573031,11.1
2223,4396,2163.2880000000005,15.8
2225,4272,2559.357894736843,59.3
2226,29232,9931.654545454545,41.6
2227,48996,13338.337999999998,66.1
2228,46725,12500.505,68.7
2230,5292,3162.7117647058817,67.8
2232,11061,4146.805555555555,25.6
2233,5893,2875.9960000000005,15.2
2234,3176,1888.0,600
2235,14064,5112.253333333335,22.2
2236,36854,7729.642105263159,20.2
2237,27348,9348.015384615384,60.6
2239,22185,7603.690384615384,44.3
2240,45058,17947.500000000004,57.1
2241,17376,5788.172897196263,60.6
2242,65240,23494.581720430102,24.3
2243,21380,7569.916666666668,23.3
2244,6888,3719.4562499999997,50.3
2245,49271,16705.18,111.1
2250,32434.5,11506.167088607594,65.4
2252,3255,1501.542857142857,12.8
2253,6028,3188.4746835443043,69.8
2254,48047,18039.311538461534,124.4
2255,3126,1817.5440000000003,2.2
2256,4729,2384.747368421053,12.9
2257,3374,1800.5318840579712,43.4
2258,6656,3628.0,600
2259,4442,2374.838983050848,49.2
2260,12807,4448.804285714285,0.1
2261,30436,10217.5,16.5
2263,26456,9183.305,64.8
2264,4767,2883.5,1000
2265,49240,10552.02121212121,25.1
2266,25464,8178.3916666666655,39.7
2267,49024,11437.854901960784,104.6
2268,35469,12967.817647058824,57.8
2269,14588,5106.141176470589,25.6
2271,3048,1632.759154929577,2.2
2274,14475,1838.8459459459457,3.9
2275,19710,6557.374999999999,41.6
2276,4794,2556.846575342466,48.6
2278,21612,7286.150000000001,52.1
2280,26172,9208.941176470587,48
2281,21694,7463.745945945947,40
2282,69152,24050.404819277108,72.2
2285,10100,3179.7,18.8
2286,15428,5422.433333333333,39.3
2287,35260.5,12580.747058823532,33.3
2288,31695,10817.446153846153,53.7
2289,23740,8238.044999999998,17.7
2290,6298,4332.0,400
2291,6563,3743.0555555555557,17.2
2292,13100,1789.197916666667,6.9
2293,6745,3504.4633333333327,57.5
2294,20746,7002.15,8.6
2295,46237,17320.857894736844,128.6
2297,9600,2481.293333333333,26.8
2298,32682,11778.077647058828,61.3
2301,30603,10488.025806451613,66.3
2302,18806,6781.693902439025,35.7
2303,29713.5,10080.433333333332,27.8
2304,36644,7746.013333333336,87.8
2305,9300,1867.7793103448278,28.5
2306,19504,6874.024675324676,84.2
2307,5189,2572.1675675675674,14.8
2309,25152,9102.433333333332,69.2
2310,11833.5,3934.9365853658537,32.7
2313,17370,5741.829411764706,43.6
2314,18981,6289.825,61.7
2315,4439,2395.123076923077,63.4
2318,34443,12340.462820512821,70.8
2319,49576,7555.291666666667,2.5
2321,49925,18297.84444444445,43.5
2322,49053,15197.843750000005,28.9
2323,33584,11894.685714285717,64
2326,49848,9988.161728395062,60.4
2327,23571,7851.477083333335,52.8
2328,6765,3784.584848484849,4.8
2329,9902,3441.0363636363636,45.8
2330,3395,1791.0142857142855,43.6
2331,3113,1717.7216216216216,38.1
2332,12447,5034.637500000001,20.8
2333,42435,3121.247435897436,6.3
2336,10300,2863.5549019607843,16
2339,5893,4544.75,500
2341,3071,1768.9304347826087,2.2
2342,3247,1721.9202247191017,38.9
2343,16866,5352.908333333333,58.5
2344,4928,2378.4769230769234,21.1
2345,29954,10072.949999999999,20.2
2346,47263,13345.105555555556,30.6
2347,6498,4434.05,12.3
2348,21976,7684.433333333332,37.3
2349,6206,4779.5,500
2352,30378,10568.796774193546,28.7
2353,23474,8209.375,26.5
2355,63912,22740.15714285714,99.2
2356,37797,12702.4,10.2
2357,6434,3238.060824742268,19.4
2358,13983,4844.842857142858,44.2
2359,8100,3123.8615384615387,34.2
2360,30261,9358.5,15.7
2361,10380,3672.6189189189195,11.2
2362,700,700.0,700
2363,6840,3421.043636363637,23.3
2364,5899,2949.7341463414637,17.9
2365,5113,2558.0886792452834,20.3
2367,29724,10442.88043478261,52.6
2373,4812,3884.0,1100
2374,3497,1714.6444444444442,11.9
2375,35226,12793.457142857142,70.9
2376,600,600.0,600
2377,4393,2381.6276595744685,26.6
2378,49752,16213.851515151515,79.1
2379,13900,2872.9124999999995,52
2382,6115,3265.9761904761904,70.1
2383,16636.5,5903.858333333334,32.2
2384,71859,25531.73469387755,49.7
2385,28122,9494.5,61.5
2386,600,600.0,600
2387,5121,2884.0909090909095,20.4
2388,3492,1858.212345679012,47.2
2389,32244,11625.68,115.4
2390,48165,13830.895454545454,63.2
2393,16105.5,5798.288118811881,28.2
2395,9900,3469.2533333333336,17.9
2396,4203,2219.266292134831,53.5
2397,7041,2902.02,28.5
2398,13000,2923.04,15.2
2399,40498,2023.3181818181818,13.2
2400,4351,2967.133333333333,3.1
2401,6852,3632.096296296296,26.7
2403,9200,2714.666666666667,20.9
2406,4780,2924.266666666667,53.9
2407,16407,5475.133333333334,25.9
2408,600,600.0,600
2409,15442,5589.472727272727,45
2410,6105,3238.012048192771,83.5
2411,33274.5,11873.919767441857,17.3
2414,2949,1614.6697674418606,2.1
2416,25330.5,8827.85,28.4
2417,11700,2708.498850574712,28.7
2418,39873,17039.263636363637,3.8
2419,49008,18972.2875,109.8
2420,9100,2253.8375,12.9
2421,3460,1917.2348837209304,35.3
2423,5671,2976.5471910112356,57.8
2424,49651,20338.75909090909,132.3
2425,13357.5,4405.045132743363,18.5
2427,47979,7029.022784810124,35.7
2428,23580,8366.838554216867,41.1
2429,21913.5,7677.939393939397,65.5
2430,13548,4940.548214285715,57
2431,10500,3129.2727272727266,15.6
2432,5880,3474.014285714286,51.2
2433,4718,2470.867777777778,31.5
2434,10600,2412.2892561983476,12.6
2435,49688,15060.504444444443,32.4
2436,12810,4677.19111111111,16.3
2437,2991,1482.8,8.9
2439,6457,4399.25,67.5
2441,200,200.0,200
2446,17811,6087.809615384616,41
2450,37134,12615.960000000001,67.7
2453,3285,1670.33870967742,9.4
2454,49363,2757.1390909090915,27.4
2456,37686,12752.429411764706,60.7
2457,9400,2945.6102272727267,52.3
2458,38880,13797.669892473119,68.3
2460,10386,3740.8602409638556,25.5
2463,23190,8341.638888888889,63.2
2464,47170,10263.015625,46.4
2465,6003,2726.328571428571,16.9
2467,34130,12251.464772727275,12.3
2468,3141,2306.6285714285714,41.4
2469,3330,1994.4,41.3
2470,28076,9871.568852459017,30
2471,65392,23389.321311475407,154.4
2472,23902.5,8601.341095890411,39.8
2473,2995,1795.2235294117647,37.9
2474,8600,2071.3761904761905,19.9
2475,18625.5,5948.2,44.6
2476,4281,2283.5652173913045,55.2
2479,10500,3209.020224719101,21
2481,15300,3366.6666666666665,100
2482,17277,5978.598648648648,18
2483,35331,10629.875,10.4
2484,22168,7976.880612244897,42.7
2486,49536,20344.677419354834,12.5
2487,9100,2714.334285714286,20.5
2488,3046,1548.1582417582413,11
2489,5781,2912.6462365591387,16.2
2490,21568,7715.019565217392,25.9
2491,10518,3884.1454545454544,25.2
2493,12094,4204.871052631579,6.3
2494,60236,21731.62,37.9
2496,11210,3959.488,31
2497,9600,3214.442718446602,35.2
2498,14436,5141.236363636364,26.4
2499,12200,3706.696551724138,16.2
2500,23676,3467.140000000001,22.1
2501,27782,9918.744285714285,11.2
2502,9100,4095.5,24
2503,14361,5097.154639175257,83.3
2504,35064,12721.005333333333,85.6
2505,4431,2856.609090909091,3
2506,32918,11853.66153846154,51.2
2507,700,700.0,700
2508,4271,2254.0333333333333,57.9
2510,30076,10864.837037037038,11.7
2511,20096,7116.5073529411775,43.9
2513,9800,2110.642708333333,20.7
2514,24622,8634.314705882352,52.6
2515,49747,5108.813333333331,28.2
2517,46694,15795.800000000001,93.4
2519,5544,2886.5760869565215,48.8
2520,12200,2048.107894736842,17.3
2521,36063,13066.771794871795,58.3
2522,34839,11380.784,36.8
2523,9500,1555.8249999999998,37.7
2524,6263,3315.291304347826,44
2525,12009,4123.823076923077,24
2526,6057,2881.1999999999994,20.3
2527,49632,15633.444927536231,11.4
2528,4236,2238.996551724138,46.8
2530,36984,11672.257142857143,67.4
2531,200,200.0,200
2532,500,500.0,500
2533,7900,2366.18,8.2
2534,7672,2650.6777777777775,20.2
2536,6234,3303.1839999999984,15
2538,6379,3338.7514705882354,6.2
2540,47371,2396.4788732394354,6.8
2541,20235,6998.564912280703,36.7
2542,8200,2821.1685714285736,14.4
2543,6148,3119.175789473684,16.2
2544,7908,2745.933333333333,29.8
2546,49530,13489.464912280704,33.2
2547,36915,13338.473170731704,12.5
2548,13100,3044.453333333334,16.7
2549,6345,3198.1207792207792,0.5
2550,23144,7825.473333333333,70.7
2551,48110,13063.074999999997,83.3
2552,26970,9603.943023255817,63.8
2553,26239.5,9075.241666666667,22.7
2554,37044,13321.43647058823,45.7
2555,28533,10054.337113402062,59.5
2557,6600,2402.793548387097,26.8
2559,16902,6005.446341463415,62.2
2561,30865.5,9349.824999999999,9.3
2562,3353,1909.9586206896552,47.1
2563,12200,2818.40806451613,32.8
2565,22182,2226.3270270270273,4.2
2566,10700,1873.076923076923,100
2567,7900,2066.389655172414,12.9
2568,34478,12421.098550724637,72.9
2569,6772,3513.6389830508483,64.9
2570,3077,1798.595238095238,2.1
2572,73228,18340.45789473684,94.6
2573,28109,6712.557142857143,78.9
2574,21478,7136.679439252336,39
2576,49893,13926.176923076917,56.1
2577,5941,3328.7612903225804,68.7
2578,4269,2659.24,28.8
2580,17313,6166.780000000001,31.8
2581,29479.5,10509.966315789474,51.5
2582,32826,11655.801265822785,71.5
2583,13900,1255.075925925926,3.3
2584,4188,2104.56,10.6
2585,22444,8079.055208333336,38
2588,26296.5,9437.080263157895,96.2
2589,5541,2086.2000000000003,17.6
2590,3030,1247.6666666666667,13
2591,5718,2767.6176470588234,17.5
2592,17638,6199.201162790701,34.3
2593,29068,9240.642857142857,71.6
2596,3428,1722.422807017544,8.6
2598,48418,16228.470833333333,105.1
2599,46888,8716.075308641975,15.1
2600,48577,19696.477777777778,119.6
2601,10000,5100.0,200
2602,16455,5731.699999999999,38.6
2603,5416,3663.8777777777773,77.2
2604,6173,2926.130769230769,22.2
2605,10500,3417.932142857143,53.9
2606,4499,2432.82,61.6
2608,12858,4510.505263157895,25.9
2609,49551,17482.807547169814,92.9
2610,300,300.0,300
2611,23314,8073.85,46.8
2613,4985,2504.3341772151903,15.6
2614,3229,1542.0555555555557,10.9
2615,15603,5641.919999999997,38.9
2616,30427.5,10762.37469879518,45.4
2617,3050,1630.776,27.5
2618,6559,3402.406818181818,46.5
2619,16965,6096.093749999998,61.1
2620,9200,3033.5603960396033,17.7
2621,10800,2578.2322580645155,6.3
2623,8000,2494.3719626168227,11.5
2624,40104,14176.505263157893,13.9
2625,42676,15019.77894736842,73.2
2627,4822,2414.716363636363,16.8
2628,48558,16877.914285714283,20.7
2629,27316,8384.539999999999,45.4
2630,29580,10025.392307692307,36.3
2631,3436,2144.133333333333,40.7
2632,21396,7700.421428571429,47.5
2633,47133,17143.30967741935,13.6
2635,45087,15849.473913043477,101.6
2636,4882,2741.0,600
2638,30121.5,10949.376190476192,82.4
2639,36399,13035.32222222222,20.5
2640,23517,7141.5625,26.1
2641,32148,11550.92333333333,59.5
2642,19323,6826.214634146341,61.8
2645,16846,5935.74432989691,30.1
2647,18022,6185.865420560751,35.1
2648,46427,3680.325757575757,88.1
2649,15640.5,4948.722,36.5
2650,25530,8805.22,17.9
2651,53894,19460.68461538461,45
2652,31519.5,9867.4,34.3
2654,6179,3260.8232142857146,42.5
2655,43114,14497.672727272728,122.6
2657,4281,1899.3999999999999,13.8
2659,10804.5,4103.485000000001,4.5
2660,48703,14074.844303797468,5.2
2662,5500,2941.062711864407,35.4
2663,6362,3382.902272727273,22.6
2664,22857,8080.786301369865,30.1
2665,38870,2170.738970588235,70.3
2666,2901,1477.0720430107524,9.4
2667,3270,1746.0712328767122,50
2670,36572,13181.454736842104,10.8
2671,12300,1572.011111111111,35.8
2673,18592,6629.405333333334,48.2
2674,35508,2797.663157894737,4.9
2675,39351,5880.387804878048,53.9
2676,22894.5,8037.78787878788,22.3
2677,29901,9314.130000000001,12.7
2680,25502,8364.710909090909,53.5
2681,35907,12852.714893617018,37.2
2685,4703,1928.8200000000002,17.7
2686,5896,2896.816,16.6
2687,6336,3185.6305882352954,18
2688,4204,2289.458536585366,45.9
2691,13000,1081.777272727273,3.2
2692,5709,2830.0666666666666,21
2694,26378,8784.244444444443,54.1
2695,31209,11186.37125,50.1
2697,9336,3366.742307692307,11.8
2700,45612,16292.392105263158,85.8
2701,14064,4758.7204081632635,14.3
2702,36664.5,12440.6875,80.4
2705,15649,7084.7,48
2706,12400,7150.0,1100
2707,49001,15366.408823529411,101.8
2708,32058,10903.634999999998,23.5
2709,3037,2224.6666666666665,600
2710,49220,20122.03157894737,77.8
2711,29952,10865.387356321839,48.1
2712,6604,3475.3,4.5
2713,6422,3218.4283582089556,17.3
2714,49285,3021.8572649572657,37.3
2716,30804,10394.81923076923,64.4
2717,3407,2582.785714285714,44.5
2718,41241,2067.725396825397,6.4
2719,5955,2899.2565217391307,14.8
2723,12478.5,4547.908333333333,22.1
2724,23571,7738.129999999999,70
2726,34083,12050.54523809524,41
2727,21112,7616.7766666666685,21.9
2729,19650,6480.217857142857,37.9
2730,3427,1692.1764705882351,14.9
2731,34278,12265.193548387097,18.6
2732,49684,16484.870642201837,51.7
2733,3488,1877.073913043478,42
2734,500,500.0,500
2736,14112,4922.03,33.3
2737,28780.5,9157.999999999998,67.2
2738,21495,7637.242857142856,64.8
2739,10321.5,3679.702500000001,7.2
2740,33189,11834.56212121212,63.6
2741,48153,12828.363953488364,90.7
2742,23311.5,8250.183636363638,53
2746,6556,4560.05,36.3
2747,8610,3126.9444444444443,33.4
2749,47346,12514.45243902439,7.1
2750,9564,3358.5083333333337,34.9
2751,9882,3613.931914893617,8.4
2752,48848,4953.97619047619,1.1
2755,5651,3073.260465116279,55
2757,3116,2024.409090909091,41.5
2758,10558,3672.0758928571427,30.8
2759,43693,16997.683333333334,31.8
2761,900,900.0,900
2762,49388,19164.749090909096,29
2763,49691,17705.3688,57.4
2764,24856,8179.2699999999995,54.9
2767,28964,9969.105,30.3
2768,11100,2053.5102272727277,27.7
2770,8500,2076.0538461538467,14.5
2771,29343,10507.558536585362,46.8
2772,17088,5980.7863636363645,15.4
2773,25761,8152.921428571429,23
2774,9900,3207.3518518518513,19
2777,700,700.0,700
2778,19563,6985.4445945945945,7.1
2779,25962,9225.422988505748,48.5
2780,21008,7231.519230769232,9.9
2781,32752,2022.0641791044775,71.2
2783,36599,1981.626,22.3
2788,20664,7470.153571428576,35.9
2789,19125,6752.194736842104,45.8
2790,23522,8214.875862068964,43.3
2792,12300,2997.0,13.4
2793,3452,1843.8452054794523,47.1
2794,18284,6405.51,66.7
2795,29419.5,8988.420000000002,34.7
2798,29714,10107.291803278687,23.9
2799,49638,14702.998780487804,4
2801,5962,4696.5,900
2802,9200,1971.9156249999996,29.5
2803,49253,16231.121621621622,70.1
2804,9394,3610.1739130434785,18
2805,3026,2031.8636363636367,41.7
2807,36811,9519.57142857143,140
2808,46553,3824.545945945944,60.9
2809,21986,7848.119230769231,70.1
2810,17118,5995.544680851063,44.5
2811,45258,15219.828125,77.2
2812,36765,12367.576923076924,59.8
2813,21633,7610.133333333333,43.6
2814,4544,2397.536470588235,28
2817,20508,7385.528260869565,45.6
2818,61533,21888.491666666665,51.5
2819,26647.5,9440.220967741934,47.2
2821,13624,4724.525000000001,43.1
2823,3316,1755.2894117647058,42.8
2824,22927.5,8327.073684210525,32.6
2825,35790,11352.992857142859,70.2
2826,21934,6368.75,41
2827,300,300.0,300
2830,20570,7195.649999999999,47.1
2833,4455,2504.8,3
2834,28678,9765.122580645162,54.3
2835,46542,2493.0386363636367,1.3
2836,28152,9862.317857142858,56.4
2837,31725,11391.353333333334,107.4
2838,49620,16898.587401574805,35.9
2839,30043.5,10662.438636363637,69.4
2840,49631,12990.598461538462,68.4
2841,13515,4721.8153846153855,12.8
2842,3225,1721.5115942028983,38.6
2844,31711.5,10686.354166666666,38
2847,11667,4164.727631578947,68.6
2849,6677,3480.623684210525,65.8
2851,48037,3656.0617021276603,77.7
2852,1000,1000.0,1000
2853,10200,2104.0,13.2
2855,4189,2361.824137931035,35.1
2856,21390,7665.497727272727,41.1
2858,13768.5,4888.362162162162,26.2
2859,49156,13413.981553398056,19.4
2861,5915,3110.332584269662,63.5
2862,36070,13100.643678160919,121.9
2863,13878,4926.354166666666,21.9
2864,21988.5,7757.99,48.6
2865,18102,6516.628260869566,42.9
2866,26037,9135.521874999999,54
2867,31968,11481.534615384615,58.6
2868,4960,2659.835087719298,59.8
2869,5289,4016.75,200
2870,13166,4515.228571428571,26.9
2871,6683,3810.8559999999998,17.2
2873,1100,1100.0,1100
2875,800,800.0,800
2876,26078,9276.537362637364,28.3
2877,66615,24082.246153846158,196.6
2880,25930.5,9056.088764044947,46.4
2881,14200,3849.077868852458,19.6
2882,49850,7306.457142857144,66
2884,9200,3193.5361344537814,18.5
2885,29229,9272.519999999999,67.6
2886,8000,2844.3746987951804,45.5
2887,33096,10526.866666666667,70.1
2888,4006,2629.3818181818183,51.8
2889,56037,19809.584210526315,40.1
2890,34782,11777.33333333333,71.5
2893,3382,2055.194117647059,50.2
2894,49775,18182.331249999996,121.4
2895,27219,9638.82105263158,44.6
2896,3221,1706.2022988505744,41.4
2898,25090,8639.466666666667,28.4
2902,30320,10859.738541666664,7.2
2903,33170,11884.4609375,50
2904,23919,8158.1500000000015,30.7
2905,18952.5,6840.094736842106,47.6
2906,24176,7509.65,31.5
2907,6891,3543.1623376623374,63.9
2909,15832,5823.9,37.3
2911,17052,5926.047916666666,13.4
2912,48887,18684.478723404252,88.4
2913,4471,2378.6173913043476,14.1
2914,11676,4339.227272727273,21.3
2915,71974,25060.07674418604,52.3
2916,18976,6682.833333333333,72.5
2917,25320,8834.310000000001,91.3
2919,20944.5,7328.1395348837195,38.1
2921,20553,6851.0,30
2922,47032,13477.12608695652,62.1
2923,4179,2275.572093023255,49.6
2924,15808,5742.17090909091,42.1
2925,9669,3360.861061946902,20
2926,15876,5724.4079207920795,48.1
2928,5531,2937.792753623189,60.4
2929,54874,19516.729411764703,113.2
2930,47056,12269.054545454546,41.5
2931,4326,2155.4829268292683,13
2932,49972,18071.9890625,34.3
2933,42400,13755.75294117647,13.3
2934,43714,8007.085714285714,4.4
2935,3150,1742.7314285714283,40
2938,49713,15274.364754098362,75.8
2940,49971,11671.034579439252,20.1
2944,8619,3201.158620689655,17.2
2945,5959,3781.6625000000004,63.4
2946,4008,1971.3294117647058,12.4
2947,5196,2467.9636363636364,16.7
2949,6410,3451.7183673469385,65
2950,29833.5,9384.414285714285,11.4
2951,17560.5,6390.332926829267,36.4
2953,8000,3335.281818181819,21.8
2955,5079,4034.25,900
2957,32264,10924.516216216218,16.5
2958,5265,2780.976,4
2959,49372,17430.986734693874,24
2960,19989,7036.501694915254,30.4
2961,5012,3646.585714285714,66.1
2962,47033,16817.427450980394,128
2963,22728,7930.599999999999,63.8
2965,5617,3229.172,90.7
2967,20788,5636.35,57.4
2968,53322,19063.04680851064,92.7
2969,11000,2838.4615384615386,300
2970,14487,5301.327083333333,23.2
2971,44323,6995.2821428571415,61.2
2972,49692,14537.154999999999,53
2973,24554,7788.199999999999,47.4
2974,5582,2970.062068965517,3.9
2976,24840,8089.5,40.6
2977,57447,19326.692307692305,50.2
2978,10100,2553.58064516129,16.8
2980,4974,2645.314492753624,56
2983,10100,3514.8428571428567,18.1
2985,4519,2291.753846153846,11.6
2987,35323.5,12767.940506329114,47.6
2989,5093,2661.927777777777,11
2990,8300,3062.4900000000002,28.6
2991,33540,12152.818390804594,35.4
2993,49916,16509.04333333333,56.6
2994,28603.5,10108.3,53.7
2995,34592,11848.166666666666,52.5
2996,20343,7178.10606060606,49.3
2999,8300,3380.0142857142855,45
3000,10542,3787.122222222221,44.8
3001,30830,2077.339240506328,18.1
3003,36697,3379.590909090911,19.5
3004,4641,3852.8,700
3006,6416,3186.287755102041,16.9
3007,33678,12032.78958333333,72.7
3008,6934,3641.819101123594,69.5
3009,4109,2447.442105263158,32.9
3010,14200,1918.0481481481474,27.2
3011,3271,1648.1382716049382,9.7
3014,47590,12404.351666666666,99.9
3015,3222,2259.5111111111114,41.9
3016,23170,7861.1,18.5
3017,28791,10236.789655172413,66.4
3018,600,600.0,600
3019,25342.5,8651.805555555555,29
3020,8400,1665.1523809523808,9.6
3021,29176,9343.175,35.6
3022,4755,3403.3333333333335,700
3024,400,400.0,400
3026,31110,11030.112631578948,39.4
3027,4479,2859.06923076923,16.2
3028,4214,2232.5720000000006,3.2
3029,700,700.0,700
3030,3132,1697.678947368421,50.4
3032,6605,3430.9426829268286,64.8
3035,69468,25009.75061728395,78.9
3036,49490,7760.338461538462,67.5
3037,47031,13759.673913043482,15
3038,49413,17845.551724137935,11.5
3039,14104,4798.975903614459,46.1
3040,3303,1603.9181818181817,13.9
3041,7500,2571.5136363636366,12.6
3042,22812,7972.575903614458,40.7
3043,800,800.0,800
3044,4134,3225.5,500
3045,6079,3375.5000000000005,79
3047,3474,1841.4528089887635,50.5
3049,9000,1664.4513888888885,9.5
3050,62168,20655.87058823529,130.5
3051,49949,18411.807692307695,217.4
3053,19354,6640.516091954026,22.5
3055,6814,4085.7083333333326,31.2
3056,4352,2322.557971014493,59.1
3058,29269.5,10461.814814814812,30
3061,2967,1467.7344827586205,9.5
3063,3495,1875.0253012048197,54.6
3064,13881,4776.766037735849,22.1
3066,19294.5,6333.11,49.6
3068,6193,3256.5776470588235,33.6
3069,34734,12579.357142857143,38.8
3071,36399,10895.025,71
3072,33340,12110.196551724139,91
3074,49337,12860.173437500003,15.3
3076,4164,2198.366666666667,23
3078,3348,1774.0645569620253,20.1
3079,3449,2110.1882352941175,39.1
3080,5585,3051.7538461538466,11.5
3084,40419,12261.32142857143,13.4
3086,31617,11351.864102564103,69.9
3087,2900,1470.0786666666665,8.9
3088,34147.5,12108.273684210526,69.6
3089,45341,16741.842105263157,169.6
3090,500,500.0,500
3091,23952,8528.32987012987,67.9
3092,5649,3306.780952380952,68.8
3093,32670,11069.466666666667,38.4
3094,23074,8229.222972972972,31.4
3096,31026,11158.067058823528,8.6
3098,11371.5,4243.366666666667,38.7
3099,6019,3136.7976190476184,46.4
3101,2907,1562.8723076923075,7.8
3107,6300,3353.7690140845066,68.3
3108,3063,1621.9011494252877,18.4
3109,23106,7950.976470588235,49.7
3111,28278,9923.546666666665,58.2
3112,48959,16989.97708333333,54.9
3113,49862,15110.552173913042,10.1
3114,41483,3813.1944444444443,2.9
3115,48180,16276.9,17.7
3116,26637,9180.93,60.2
3117,5355,2815.1629213483147,57.3
3118,24468,8437.245454545455,42.9
3120,5685,3857.0666666666666,86.4
3121,4353,2149.6,14.4
3124,22548,7912.8684210526335,51.7
3125,400,400.0,400
3126,10100,3600.290909090909,17.7
3127,48901,13712.892,93.1
3128,10244,3671.617307692308,19.8
3129,6727,3365.5773333333336,16.8
3130,6359,3653.4625000000005,47.1
3131,31880,11065.01,27.6
3132,11200,3541.96,16.9
3133,29391,10275.681818181816,55.6
3134,29926.5,10678.8696969697,8.4
3135,30130.5,10727.979729729726,19.8
3136,17144,6070.6678160919555,75.1
3138,41361,2183.3954545454544,99.3
3139,33231,5624.414285714287,52.8
3141,16305,5285.247761194029,40.2
3142,6029,3234.8764705882354,67
3144,6085,3504.9562499999997,76.1
3145,5611,2815.6973333333326,18.3
3146,8500,1849.1586956521746,10.4
3147,18993,6638.59347826087,36
3148,9500,2138.3939393939395,23.8
3149,12483,4256.292857142857,9
3151,17468,6196.277272727273,25.1
3152,17883,6316.795348837211,43.2
3153,48414,20772.747619047623,135.8
3155,29062,8990.3,9
3157,6273,3161.6271604938274,18.5
3158,3151,1384.357142857143,9.5
3160,34504,12185.11612903226,46.1
3162,39514,12845.163157894736,42.4
3164,6154,3259.78115942029,49.1
3166,45056,9073.402777777777,10
3167,31886,11337.67931034483,81.2
3168,6303,3315.4202247191006,68.7
3170,9700,3687.9535714285707,46.1
3171,4848,2571.7253333333324,14.3
3173,4235,2239.0000000000005,52.7
3175,4920,2202.9714285714285,14.8
3177,11800,6150.0,500
3178,2929,1866.215384615385,37.4
3179,22269,7065.2875,30.9
3180,25071,8059.407142857142,38
3181,35742,2479.724324324324,26
3182,200,200.0,200
3183,6877,3453.3029850746266,20.8
3184,5115,2689.4075757575756,38
3186,31250,11315.679487179486,15.2
3189,44352,13417.557142857142,103.2
3190,1000,1000.0,1000
3191,14356,4605.177777777779,33.6
3192,15018,5009.815384615385,12.9
3193,28005,9579.068181818182,12.1
3195,12000,2529.4472527472526,13.7
3196,5403,2849.864285714286,58.4
3197,3013,1613.2710144927537,35.9
3199,29270,10574.539999999999,97
3200,36399,2791.1652173913035,24.5
3201,14064,4767.382666666667,35.6
3203,3167,1592.1999999999998,10.1
3204,18350,6364.235714285714,31.3
3205,4366,2557.471428571429,3
3206,28318,9025.028571428571,29
3210,36658,13178.105681818182,60.3
3212,10500,1860.8537735849059,15.8
3213,3068,1624.347058823529,45.9
3216,49710,17597.14285714286,14.2
3218,3175,1699.5338028169012,6.5
3219,30399,10311.404999999999,18.6
3220,30916.5,11089.562195121953,63.3
3221,5330,2798.362820512821,50.3
3222,3185,1699.13417721519,38.9
3223,49479,12525.657534246577,10.6
3224,6483,2682.96,20.1
3225,30387,10907.453846153845,48.3
3226,9400,2514.8222222222216,8.1
3227,36975,12410.353846153846,26.2
3228,38143,14403.440000000002,9.1
3230,48447,15884.20555555556,36.3
3231,5575,2998.5500000000006,47.7
3232,4600,2051.2999999999997,16.5
3233,48217,12605.33725490196,86.7
3234,9300,2208.05,30.5
3235,28245,9909.052083333332,12.3
3237,26242,9413.46,54.7
3238,33696,11820.926086956524,73.7
3239,30765,9679.471428571427,38.3
3240,49638,17205.28076923077,0.8
3241,6282,3274.69,56.7
3243,6873,3534.1876712328776,63.8
3244,3116,1581.5632653061225,2.7
3246,10398,3702.8138613861393,33
3247,9015,3263.83,43.5
3248,4965,3258.6090909090913,3.5
3250,5690,2846.4285714285716,20.9
3251,3032,1693.9571428571428,32.9
3252,3066,1544.9076923076923,9.4
3253,49862,13617.284883720928,49.2
3254,11518.5,4155.989473684211,12.6
3255,11500,1856.037837837838,6.9
3256,15126,5991.95,41.8
3258,47724,8243.754651162788,60.7
3259,8700,1875.852941176471,36.1
3260,49443,15185.659999999998,71.6
3261,13149,4408.379411764706,28.9
3263,12500,4175.0,900
3264,5096,2701.7931506849322,69.3
3265,48403,17631.507692307692,8.6
3267,18447,6567.463953488371,33.2
3268,3420,1822.2599999999993,50.2
3269,48283,13498.317142857146,138.8
3270,28695,10015.774999999998,63
3271,11800,3417.7666666666664,46.1
3272,30792,9507.57,6.3
3275,10380,3587.580597014926,5.5
3277,24981,8970.001162790697,43
3278,32583,10996.688461538462,81.7
3279,49968,16397.820967741936,36.8
3280,21399,7529.888888888889,22
3282,10000,2483.06,15.3
3283,27700,9910.754347826087,16
3284,10963.5,3894.1851485148527,42.4
3285,3151,1517.3058823529411,8.3
3286,49828,14275.752000000002,21.1
3287,32904,11849.80481927711,19.9
3288,5476,2962.860784313725,67.2
3289,18994.5,6525.4544117647065,68.7
3290,57936,19435.966666666667,171.9
3291,5355,3177.5,1000
3292,4805,2559.3028985507235,32.3
3294,15962,5678.214285714285,33.7
