account_id,avg_balance,max_balance,min_balance,avg_amount,max_amount,min_amout
2243,41277.99508196719,61218.6,200,5329.380327868852,21380,14.6
2244,30489.810843373485,43248,200,2414.968674698796,6888,14.6
2245,54157.19416666667,123013.2,300,13441.428333333335,54600,14.6
2250,44390.935576923075,73069.7,800,8521.29615384616,45760,14.6
2252,6298.528571428571,10510.7,700,1501.542857142857,3255,12.8
2253,28545.785714285736,44417.7,300,2215.608095238094,11250,14.6
2254,62977.400000000016,127593.4,200,14607.85254237288,57500,14.6
2255,13958.293877551027,18859.9,1100,1523.6857142857143,5850,2.2
2256,18662.315765765754,26662.6,700,1934.8324324324317,4729,12.9
2257,17175.60532544379,23805.3,500,1346.5319526627225,3374,14.6
2258,3928.0,7256,600,3628.0,6656,600
2259,16890.811111111114,28283.2,600,1852.4979166666676,4950,14.6
2260,14367.895266272166,42322.5,-5467,3666.2029585798814,18400,0.1
2261,20496.166666666668,30652.5,200,10217.5,30436,16.5
2263,41257.1375,62624,400,7829.1775,26456,14.6
2264,3383.5,5767,1000,2883.5,4767,1000
2265,30615.963013698634,75398.9,700,9473.732876712324,49240,14.6
2266,38974.652941176464,69639.8,600,8467.95882352941,25464,14.6
2267,46275.81219512199,136197.4,900,9266.021138211381,49024,30
2268,52636.598958333314,77158.8,200,8501.322916666664,35469,14.6
2269,29219.260952380973,47569.9,1100,3958.339999999998,23200,14.6
2271,18240.222485207076,25640.9,600,1226.933136094675,3048,2.2
2274,25324.912280701752,41455.9,300,1660.2333333333336,14700,3.9
2275,25513.859999999993,46428.3,200,6955.9,19710,41.6
2276,29201.731550802167,43667,400,1776.6641711229947,4800,14.6
2278,38667.244999999995,60420.7,500,6768.5199999999995,21612,14.6
2280,33841.746341463426,61309.6,200,7271.099999999998,26172,14.6
2281,37178.173626373675,59358.9,400,5624.26813186813,28500,14.6
2282,69653.5564202335,134081.6,600,15287.255252918289,69152,30
2285,7204.7,12718.8,800,3179.7,10100,18.8
2286,11098.433333333334,16267.3,800,5422.433333333333,15428,39.3
2287,50337.86052631577,74749.4,900,9953.976315789472,35260.5,14.6
2288,51271.485454545465,80401.2,900,9119.043636363635,31695,14.6
2289,36742.21951219512,53460.5,300,7049.241463414634,23740,14.6
2290,6698.0,12996,400,4332.0,6298,400
2291,17633.37692307692,24869.2,700,3530.9307692307684,6700,14.6
2292,24689.60161290325,31464.4,1100,1152.6685483870972,13100,6.9
2293,23867.693852459004,35124,700,2530.192213114752,15700,14.6
2294,25763.439999999995,46306.8,900,7841.719999999998,20746,8.6
2295,60096.66944444446,113170.5,600,17118.352777777774,47200,14.6
2297,17957.586776859513,32293,200,1721.277685950414,9600,14.6
2298,47985.72256637166,77583.8,1000,8651.51061946903,32682,14.6
2301,49629.3,77182,200,8443.837681159417,44960,14.6
2302,39290.13647058821,56102.7,300,4230.4686274509795,18806,14.6
2303,20592.075,30213.5,500,8660.325,29713.5,27.8
2304,37818.504166666666,74932.8,500,8787.091666666669,36644,87.8
2305,17454.591826923097,28574.6,700,1550.3076923076924,9300,14.6
2306,34588.403734439824,53797.4,400,4282.353112033192,21300,14.6
2307,18465.535164835164,28374.5,600,1899.7978021978029,13250,14.6
2309,35714.087499999994,57453.1,600,7174.579687499998,25152,14.6
2310,26864.093333333363,43055.5,700,3338.991111111112,11833.5,14.6
2313,28947.43581560285,48944.2,1000,4045.853191489361,17370,30
2314,26680.190000000002,48967.1,1100,6291.86,18981,61.7
2315,30561.69936708857,47201.3,900,1702.8544303797476,10750,14.6
2318,57155.099380804866,81180.9,200,5795.574303405577,34443,14.6
2319,34866.614285714284,90264.5,1100,9618.82142857143,49576,2.5
2321,65012.40460992904,140381.1,400,14915.158156028374,63200,14.6
2322,43657.81348314611,119892.5,900,8064.270224719102,61600,14.6
2323,51776.44684684683,78096,300,8499.102702702701,33584,14.6
2326,42994.16510416667,144917.7,200,8053.843229166668,49848,14.6
2327,27099.125909090923,58968.1,600,6763.766363636367,23571,14.6
2328,36583.967469879535,52893.4,1000,2372.33373493976,13450,4.8
2329,18888.300000000003,31551.4,500,3396.2615384615387,9902,45.8
2330,18404.52148437501,25923.4,200,1189.019921875,7950,14.6
2331,15333.550000000008,20854.6,300,1129.3677083333334,3480,14.6
2332,24213.84,40053.3,1100,4537.710000000001,12447,20.8
2333,32355.16040268457,86542,400,2687.1604026845635,42435,6.3
2336,19854.71193415639,35451.4,1100,2340.2609053497913,10400,14.6
2339,9339.5,18179,500,4544.75,5893,500
2341,15285.936363636363,18724,200,1169.141818181818,3071,2.2
2342,20381.44343891402,28501.8,400,1269.602262443439,3390,14.6
2343,27019.571153846144,46568,300,4348.373076923077,16866,14.6
2344,15735.200000000004,23339.7,1100,1997.4521739130435,4928,14.6
2345,33658.61756756758,62238.8,500,7353.527027027026,29954,14.6
2346,41280.982978723405,84352.4,600,9677.517021276593,47263,14.6
2347,16225.185714285715,26592,600,4343.471428571428,6498,12.3
2348,31026.648214285706,55499.8,600,6025.439285714286,29120,14.6
2349,9809.0,19118,500,4779.5,6206,500
2352,47798.86545454537,74419.8,300,5547.669999999998,30378,4
2353,41435.41445783134,66430.7,200,5746.513253012047,23474,14.6
2355,60183.154838709685,121150.3,600,17512.062096774203,63912,14.6
2356,25501.399999999998,38107.2,300,12702.4,37797,10.2
2357,22609.792796610174,33244,800,2541.1072033898286,14550,14.6
2358,34053.09999999999,46124.2,300,4210.761971830986,13983,14.6
2359,24788.97368421053,37079.2,600,2623.3578947368424,8100,14.6
2360,34170.64615384615,65829.8,300,11037.307692307691,30261,15.7
2361,22927.502666666693,41876.9,500,3313.364,10380,11.2
2362,700.0,700,700,700.0,700,700
2363,25837.933544303778,37088.9,700,2206.7164556962016,12500,14.6
2364,24391.118999999984,35387.9,1100,2148.2770000000005,6100,14.6
2365,22234.613223140503,32293.9,500,2008.197520661158,5113,14.6
2367,38441.84696969694,64098,800,6987.547727272724,29724,14.6
2373,8318.0,15536,1100,3884.0,4812,1100
2374,14442.887272727272,20382.6,200,1494.1054545454547,4500,11.9
2375,50290.91179487176,75862.7,1000,7971.420512820517,35226,14.6
2376,600.0,600,600,600.0,600,600
2377,20188.316793893122,26284.2,300,1521.3977099236652,4393,14.6
2378,57997.02605863197,151483,700,13644.917263843663,63900,14.6
2379,21099.282831325254,33135.4,800,1756.6225903614443,13900,14.6
2382,25073.359259259272,40484.5,1000,2386.030246913579,14150,14.6
2383,37227.700000000004,55633.9,300,5044.43888888889,16636.5,14.6
2384,58639.49572649569,117871.4,500,21048.085470085483,71859,14.6
2385,20656.875,28422,300,7495.875,28122,61.5
2386,600.0,600,600,600.0,600,600
2387,13157.473684210529,20083.6,800,2682.536842105263,5700,14.6
2388,22714.60748663102,31262.6,300,1459.1657754010696,4770,14.6
2389,50556.409999999996,76380.7,1000,9845.5,32244,14.6
2390,41764.752727272724,92304.6,700,10643.91818181818,48165,14.6
2393,29812.45204460967,43835.9,900,4235.410780669145,22720,14.6
2395,25052.28,34161,500,2951.36,9900,14.6
2396,21930.346568627483,31795.6,500,1815.9014705882346,10700,14.6
2397,21783.999999999993,31584.3,1000,2707.8541666666665,7041,14.6
2398,6283.04,14615.2,200,2923.04,13000,15.2
2399,31039.428494623666,78473.8,300,2219.1806451612892,40498,13.2
2400,17833.442857142858,24954.5,500,2201.6714285714284,4351,3.1
2401,31828.886619718298,42261.1,1100,2517.687323943661,6852,14.6
2403,24571.104444444445,33517.3,400,2407.235555555556,9200,14.6
2406,21521.355555555554,29283.4,400,2369.8888888888887,4780,14.6
2407,25873.355555555558,43782,900,5639.788888888889,16407,14.6
2408,600.0,600,600,600.0,600,600
2409,36967.79787234042,50658.3,1100,4342.212765957447,15442,14.6
2410,33455.74690721648,48375,600,2524.5072164948424,13450,14.6
2411,52424.620192307695,90525.3,700,9580.634134615391,44320,14.6
2414,15213.771311475402,19430,400,1029.477049180328,3000,2.1
2416,35852.54807692308,62610.9,700,7613.184615384614,25330.5,14.6
2417,18015.78760683761,34914.7,800,1899.1324786324774,16000,14.6
2418,55204.964705882354,114844.8,200,18503.594117647055,64100,3.8
2419,59701.78666666667,122452.2,900,16058.694444444449,57700,14.6
2420,20216.429166666672,27171.1,1000,2078.025,9100,12.9
2421,24147.323015873008,33782.1,900,1040.5912698412706,4260,14.6
2423,19899.72080291971,31220.1,400,1883.1273722627725,5671,14.6
2424,77674.97912087919,153616.2,300,19053.202197802202,58900,14.6
2425,29488.607352941173,45077.5,900,3543.051102941173,13357.5,14.6
2427,26460.665929203595,81018.2,800,4743.667256637167,47979,30
2428,43321.91237113405,67370.9,700,6932.336082474228,39360,14.6
2429,43947.10950819669,73126.7,600,4798.685901639346,24960,14.6
2430,30448.095652173924,47499.1,900,4528.625217391302,21600,14.6
2431,26761.075816993474,40483,400,2061.7111111111108,10500,14.6
2432,24188.109999999993,29933.6,1100,2460.886666666667,5880,14.6
2433,27813.388695652156,44086,500,1791.8056521739122,12800,14.6
2434,19120.912403100785,34753.3,600,2223.0844961240296,19200,12.6
2435,47330.622077922155,145042.9,200,11616.815584415595,63200,14.6
2436,40098.06445497627,65691.9,400,3678.7516587677696,22560,14.6
2437,15350.90175438596,20637,500,1042.9649122807016,2991,8.9
2439,16427.64285714286,26328,500,4113.642857142857,6457,67.5
2441,200.0,200,200,200.0,200,200
2446,30096.185483870955,51132.2,700,4764.286290322579,17811,14.6
2450,58898.156818181786,81043.5,900,9692.55,37134,14.6
2453,20957.667961165043,29120.9,400,1387.644174757282,7800,9.4
2454,32378.250777202127,85753.3,400,2891.1290155440397,49363,14.6
2456,47938.06571428571,83553.5,600,11032.88857142857,37686,14.6
2457,24661.147208121823,36948.1,500,2544.7588832487295,9400,14.6
2458,46358.23511111109,86597.2,1100,11306.970222222217,39800,30
2460,29269.26983240224,47844.9,700,3224.989944134076,25400,14.6
2463,33422.157352941176,53831.2,600,6392.23308823529,23190,14.6
2464,36862.402316602376,103051.8,900,7578.279922779922,49100,46.4
2465,11319.614285714286,19084.3,1000,2726.328571428571,6003,16.9
2467,44149.24545454542,86210.1,400,8195.787747035582,34130,12.3
2468,10179.577777777777,16105,400,2028.3333333333333,3141,14.6
2469,16206.52580645161,22023.1,200,1574.5935483870965,3330,14.6
2470,36548.651627907035,67174.4,700,5450.6916279069765,40800,14.6
2471,78119.36285714283,128580.4,600,11361.1518367347,65392,14.6
2472,51891.79183673469,83233.9,800,6077.089285714285,38240,14.6
2473,14542.672222222227,19342.2,200,1239.622222222222,2995,14.6
2474,17359.770000000004,24426.9,200,1659.1325000000002,8600,14.6
2475,20079.871428571427,35587.1,600,6084.171428571428,18625.5,44.6
2476,18140.670063694255,26009.1,900,1911.0649681528666,8550,14.6
2479,21548.03035714286,35879.3,1100,1997.6064285714267,10500,14.6
2481,22566.666666666668,29100,1100,2913.3333333333335,15300,100
2482,28656.4477777778,51468.8,500,3220.3492592592575,17277,14.6
2483,39360.65,75663.1,600,11423.9,35331,10.4
2484,31860.82258064524,53805.8,1100,3823.4384615384624,22168,14.6
2486,55582.22602739725,125254.2,200,16201.558904109586,59200,12.5
2487,22715.511111111122,32316.4,900,1653.007070707071,11200,14.6
2488,19783.877720207263,28744.5,400,1336.378238341969,8880,11
2489,21996.385652173896,30806.2,900,2274.1447826086933,8850,14.6
2490,34838.9866197183,53673.9,700,4736.645774647886,21568,14.6
2491,24188.071999999996,35039.8,500,2970.736000000001,10518,1
2493,37149.746558704406,75510.8,300,3575.7647773279314,13600,6.3
2494,54953.657438016424,106583.4,200,11508.467355371906,60236,14.6
2496,24377.371551724114,37946.3,1100,3217.2706896551717,11210,14.6
2497,19430.465843621398,36633.9,300,2665.4164609053473,9600,14.6
2498,27673.779545454545,44104.4,400,4462.1090909090935,14436,14.6
2499,30181.811111111117,45064.4,400,2778.5301587301597,25800,14.6
2500,25127.848148148154,46436.3,700,4101.585185185186,23676,22.1
2501,45587.29830508477,73431.8,600,5643.936864406781,27782,11.2
2502,15952.714285714286,24494,800,3567.5714285714284,9100,24
2503,33643.379411764734,47543,600,4031.603361344535,14361,14.6
2504,40949.153301886785,67763.6,300,8862.609433962269,35064,14.6
2505,20040.609999999997,27367.8,200,1928.9249999999997,4431,3
2506,42440.67826086956,116122.4,400,12689.113043478263,46200,51.2
2507,700.0,700,700,700.0,700,700
2508,19204.045662100456,28293.6,700,1724.0296803652966,5750,14.6
2510,39606.98537414964,70985.6,1100,5760.569387755106,30076,11.7
2511,41092.652500000026,69828.8,700,4601.356499999998,20096,14.6
2513,22850.004680851078,31723.5,200,1654.2421276595728,9800,14.6
2514,42440.09882352939,62967.2,200,6234.751764705881,24622,14.6
2515,30350.48571428571,69975.2,800,5906.2952380952365,49747,28.2
2517,27793.85,47294,600,15771.85,46694,93.4
2519,25133.82307692307,36027.1,500,2034.3311740890667,14300,14.6
2520,17833.142857142862,31565.6,400,1687.7130952380955,12200,14.6
2521,49792.001960784335,83632.9,1000,9445.599019607842,36063,14.6
2522,34983.156,78633,1100,10538.875999999997,34839,14.6
2523,21118.04156976747,30337,400,899.5558139534883,9500,14.6
2524,21250.976068376058,31966,300,2431.584615384616,9150,14.6
2525,25569.09500000002,39530,500,3329.7283333333326,15840,14.6
2526,20957.449999999997,29986.7,800,2474.9399999999996,6057,14.6
2527,64213.94067278279,145752.9,1000,13001.453211009186,61200,11.4
2528,19353.788571428562,26676.4,1000,1755.7871428571416,4236,14.6
2530,48075.04444444445,78102.5,400,10431.622222222222,36984,14.6
2531,200.0,200,200,200.0,200,200
2532,500.0,500,500,500.0,500,500
2533,20482.440243902434,31921.1,1100,2318.5670731707323,9600,8.2
2534,25531.102641509475,40087,400,2023.7079245283,12800,14.6
2536,28236.374576271202,38728,500,2535.5288135593214,14950,14.6
2538,26354.558857142878,36953.4,200,2497.0725714285704,6379,6.2
2540,31023.014634146333,75851.3,500,2502.661788617886,47371,6.8
2541,36070.57043010754,51522.1,400,4110.399999999999,20235,14.6
2542,25100.75263157896,38176.5,300,1847.6411184210513,8200,14.4
2543,33157.00909090906,55121.8,1100,2143.7134387351757,11700,14.6
2544,5581.933333333333,8237.8,300,2745.933333333333,7908,29.8
2546,50517.85449735445,128388.9,300,8015.890476190481,49530,14.6
2547,57688.58173076928,90350.3,800,9871.644230769229,36915,12.5
2548,27619.720833333336,44280.5,300,3039.800000000001,25280,14.6
2549,33418.315151515126,52121.6,200,2237.35707070707,9450,0.5
2550,36162.9344444444,60592.8,700,4584.339999999998,23144,14.6
2551,38171.84590163935,88185.6,1100,9994.108196721309,48110,14.6
2552,39967.115789473675,65969.9,1000,6552.323481781382,26970,14.6
2553,28364.88131868132,62012.8,1100,6919.884615384614,26239.5,14.6
2554,50474.373949579865,84851.8,400,9305.726470588243,37044,14.6
2555,47303.97218543044,83514.3,17580.9,6228.704966887424,36960,14.6
2557,22658.310396039604,38655.6,400,2062.5722772277218,6600,14.6
2559,30318.520202020212,51094.8,1000,4694.41717171717,29920,14.6
2561,35969.42,69631.4,1100,9949.859999999999,30865.5,9.3
2562,16001.82878787879,20428.5,900,1376.1969696969697,3353,14.6
2563,30379.456799999985,46126.6,300,2504.7575999999995,16960,14.6
2565,23203.82461538462,57080.5,400,2332.841538461539,22182,4.2
2566,16416.666666666668,25800,800,1797.9166666666667,10700,100
2567,21471.66607142858,32187.7,700,1883.9303571428575,7900,12.9
2568,39907.99960629919,74359.6,600,6606.613385826774,34478,14.6
2569,25355.57659574464,34804.1,1000,2048.852659574468,11150,14.6
2570,13931.866666666669,17677.9,400,1310.9844444444443,3077,2.1
2572,51149.65514705883,126072,600,14897.402205882352,73228,0.3
2573,21975.7375,46909,300,7873.4875,28109,78.9
2574,33955.10110294121,61861.3,1100,5423.472426470592,21478,14.6
2576,47125.32399999999,129341.2,500,11363.115200000006,64100,14.6
2577,22892.48767123288,33134.1,1000,2434.827397260275,5941,14.6
2578,17999.34375,22882.2,1100,2008.2999999999997,4269,14.6
2580,39644.76363636365,54020.1,500,4662.4681818181825,17313,14.6
2581,44457.17084870847,73168.1,500,7166.453874538751,41760,14.6
2582,50554.232015810274,81327.4,500,7080.880237154155,43360,14.6
2583,33681.20147058824,49774.3,1000,1261.3838235294127,13900,3.3
2584,17063.809126984135,28740.5,200,1372.3190476190475,6200,10.6
2585,36755.60131578947,61618.4,1000,6743.4083333333365,40160,14.6
2588,40434.92548076925,63154,200,6720.946634615389,26296.5,14.6
2589,4399.866666666667,6258.6,700,2086.2000000000003,5541,17.6
2590,2724.3333333333335,3743,700,1247.6666666666667,3030,13
2591,21700.938709677426,29175.7,800,2239.061290322581,5718,14.6
2592,42286.301310043666,81088.3,600,4414.152401746723,17638,14.6
2593,44466.91666666668,65389.8,19379,8531.591666666667,29068,14.6
2596,18418.51190476192,27865.1,200,1342.646825396826,5940,8.6
2598,47163.3705882353,95206.7,900,13407.3431372549,78900,14.6
2599,29165.846060606036,107204.1,-6855.1,8316.664848484852,46888,14.6
2600,76751.84078947367,132206.9,1000,17846.718421052632,63400,14.6
2601,5200.0,10200,200,5100.0,10000,200
2602,33464.69583333334,48057.4,300,4969.916666666667,16455,14.6
2603,20544.68,29648.6,300,2791.6066666666666,5416,14.6
2604,20329.663636363635,31173.1,700,2574.4954545454543,6173,14.6
2605,26611.94905660378,37080.9,1000,3043.760377358491,10500,14.6
2606,21935.746753246734,35192.8,1100,1550.7149350649356,4499,14.6
2608,26311.84130434784,41426.3,600,3418.6195652173906,12858,14.6
2609,52899.60200000002,149565.6,1000,14527.710400000014,62800,14.6
2610,300.0,300,300,300.0,300,300
2611,51953.0125,70766.5,300,7527.807499999998,23314,14.6
2613,21476.020560747664,36897.8,300,1717.5626168224292,12600,14.6
2614,8101.233333333334,13878.5,900,1542.0555555555557,3229,10.9
2615,26336.49477611938,48794.6,400,4804.329850746265,15603,14.6
2616,35397.92692307692,70302.2,900,7521.840598290602,30427.5,14.6
2617,19789.1175879397,28134.2,400,1099.9055276381919,7170,14.6
2618,20201.87941176474,33241.5,600,2458.5731092436945,8000,14.6
2619,31452.517857142862,43821.7,1100,5491.046428571428,16965,14.6
2620,22039.461471861512,37342.3,500,2565.6701298701278,9440,14.6
2621,20379.66984126986,31041.8,200,2321.622222222223,10800,6.3
2623,30722.90818181817,45811.6,400,2239.467272727272,10880,11.5
2624,50186.852500000015,81490.5,400,12301.164999999997,40104,13.9
2625,59271.32195121951,105662.7,400,11891.60487804878,49600,30
2627,19469.250980392164,27526.5,600,1657.8183006535953,8300,14.6
2628,52075.835652173955,142420.4,-378.8,14211.409565217391,54000,0.6
2629,35692.51666666667,62945.4,1000,8728.783333333333,27316,45.4
2630,33319.34117647058,60061.6,400,9652.490196078428,29580,14.6
2631,16267.293103448272,21483.8,900,1572.4137931034484,3436,14.6
2632,32355.723369565156,54876.8,1100,4028.7899456521764,21396,14.6
2633,63718.14310344822,114652.7,1100,16880.22068965517,60600,13.6
2635,66622.66938775513,104654.7,700,13520.165306122446,45087,14.6
2636,3041.0,5482,600,2741.0,4882,600
2638,43240.25108225112,69512.3,1100,5777.354545454549,30121.5,14.6
2639,37621.584169884154,71889,800,8890.154440154447,36399,14.6
2640,27721.909999999996,54593.1,600,7673.25,23517,26.1
2641,56244.12261904758,98608.8,700,7969.472619047627,32148,14.6
2642,32676.564393939367,49684.9,900,3939.869696969695,19323,14.6
2645,33369.88674351585,50944.4,600,3203.321613832852,23900,14.6
2647,37102.82883211679,62421.5,400,4637.012408759124,26000,14.6
2648,29731.971544715445,68146.5,400,3657.8398373983696,46427,14.6
2649,36638.065875370856,72035.9,10427,2755.242729970324,15640.5,14.6
2650,41588.34,62772.4,800,7710.234999999999,25530,14.6
2651,50661.574181818265,98687.1,200,12690.05781818183,53894,14.6
2652,38488.91578947369,69614.9,900,10439.705263157894,31519.5,14.6
2654,23663.33724137931,33664.2,900,2338.0420689655175,6179,14.6
2655,54431.50000000002,83880.6,1100,12483.380952380952,43114,14.6
2657,7759.857142857143,13295.8,400,1899.3999999999999,4281,13.8
2659,29580.502631578955,43731.7,600,3406.913157894738,10804.5,4.5
2660,40135.48095238094,135344.3,-8961.1,11545.367724867723,48703,5.2
2662,20807.17730496454,29639.8,600,2284.8007092198573,5500,14.6
2663,21660.971698113186,31185.6,700,2540.859433962265,11100,14.6
2664,40621.424782608716,66793.5,400,4909.2086956521725,29400,14.6
2665,32192.355102040852,60472.8,800,2259.8395918367332,38870,14.6
2666,18131.44942965778,24428.2,600,992.1098859315598,5550,9.4
2667,18067.212222222224,25845.8,700,1337.331111111112,5100,14.6
2670,44524.156597222245,84562.3,1100,8635.284722222228,36572,10.8
2671,26231.685714285697,32953,400,1365.3338095238096,12300,14.6
2673,38255.98879668052,57369.3,900,4024.948547717839,18592,14.6
2674,29035.869014084492,60988.9,1000,2166.7098591549307,35508,4.9
2675,28986.6775,68463.7,900,5862.841249999997,39351,14.6
2676,34627.70112359541,61344.7,200,4329.330898876406,22894.5,14.6
2677,37102.85384615384,70366.8,900,10587.792307692309,29901,12.7
2680,30245.03534482758,62966,1100,7627.6715517241355,25502,14.6
2681,54026.81574803151,97129.8,1100,9032.543307086613,35907,14.6
2685,5858.3,9644.1,200,1928.8200000000002,4703,17.7
2686,19772.14528301886,29870.3,5896,2436.8905660377363,9800,14.6
2687,22027.512785388124,33874.4,1100,2389.7872146118702,7300,14.6
2688,16416.482417582414,25142.1,200,1940.2923076923084,4300,14.6
2691,22670.03387096775,28498.1,700,1075.777419354839,13000,3.2
2692,25396.29038461538,32369.4,1100,2386.292307692308,5709,14.6
2694,40976.942857142836,64577.8,700,6304.1057142857135,26378,14.6
2695,49937.93393665156,82960.9,700,7814.40135746607,40480,14.6
2697,27474.692604501608,45315.8,200,2124.5305466237924,11520,11.8
2700,36824.79415584411,81760.6,1100,7974.846103896109,45612,14.6
2701,28503.96840148697,60832.6,300,3242.1702602230466,14064,14.3
2702,54954.52881355931,83952.2,1000,9410.02881355932,36664.5,14.6
2705,37510.49473684211,52378.2,600,7121.915789473684,15649,48
2706,20857.14285714286,28600,1100,4442.857142857143,12400,100
2707,56152.02295918363,131296,400,10516.791836734701,64500,14.6
2708,49978.2888888889,80163.5,400,10664.04722222222,32058,14.6
2709,3637.0,6674,600,2224.6666666666665,3037,600
2710,71756.71935483871,144885.5,800,21584.94193548387,52400,14.6
2711,38291.07890625002,64236.8,400,7243.351953125005,29952,14.6
2712,27456.653648068645,37657.8,400,2485.964377682402,12250,4.5
2713,25417.7524691358,43578.6,500,2416.24135802469,9000,14.6
2714,29148.708786610863,72589.7,800,2848.5343096234287,49285,14.6
2716,45947.49218750002,64560,300,7730.9703125,30804,14.6
2717,11607.933333333332,18035,1000,2262.788888888889,3407,14.6
2718,23870.05566037736,62498.1,1100,2169.755660377359,41241,6.4
2719,19654.99318181819,30370.5,500,2482.7068181818186,11700,14.6
2723,29372.17631578947,42315.8,800,3578.1087719298234,12478.5,14.6
2724,30503.830769230768,55324.3,500,8883.176923076924,23571,70
2726,48078.600900900856,77308.1,200,8742.779279279277,34083,14.6
2727,37644.93833333335,57248.1,300,7118.154999999999,21112,14.6
2729,33850.02656249998,57870.8,700,5265.809374999998,30240,14.6
2730,14534.29285714286,20681.4,1000,1424.3357142857142,3427,14.6
2731,51709.8458333333,75621.7,300,9887.02222222222,34278,14.6
2732,56231.32658730155,142272.1,800,13840.536904761912,63300,14.6
2733,23996.564467005068,34759.4,700,1152.031979695432,3488,14.6
2734,500.0,500,500,500.0,500,500
2736,23953.01238532111,43746.6,500,4000.3188073394476,15200,14.6
2737,48233.575000000004,69781,800,8032.216666666667,28780.5,14.6
2738,28094.189166666663,52675.5,800,4788.797916666666,21495,14.6
2739,22205.80407239815,37435.8,600,2597.3257918552026,10321.5,7.2
2740,45027.00666666667,80488.7,400,10287.266000000003,33189,14.6
2741,51561.05927835053,143241.5,1100,11076.476804123718,61100,14.6
2742,38731.384242424225,64463.6,700,5150.989696969696,23311.5,14.6
2746,17163.47142857143,27324,1100,4308.614285714286,6556,36.3
2747,25136.945000000025,40328.8,200,2712.084999999999,8610,14.6
2749,41450.056741572975,120180.6,400,11421.910674157309,61000,7.1
2750,27864.712799999987,40433.2,500,2326.4480000000003,9564,14.6
2751,35133.01219512197,48802.9,600,2471.6780487804876,9882,8.4
2752,28931.53636363637,73375.1,500,4082.0151515151524,48848,1.1
2755,23755.89495798318,32986.2,400,1974.5428571428579,5651,14.6
2757,12266.94761904762,16017.7,300,1464.9190476190474,3116,14.6
2758,30019.48519999998,50281.4,900,3089.111599999997,10558,14.6
2759,43147.537500000006,71586.1,900,16548.262499999997,43693,31.8
2761,900.0,900,900,900.0,900,900
2762,65097.22434210526,141386,500,13525.02368421053,61700,14.6
2763,54090.08885350318,136040.4,200,13960.06146496815,64500,14.6
2764,35937.43076923077,65999.4,1100,8737.9,24856,54.9
2767,42086.17291666667,63379.2,600,7307.835416666668,28964,14.6
2768,27652.997382198948,34671,900,1725.7649214659689,11100,14.6
2770,26332.336431226762,33534.8,1100,1291.5914498141258,8520,14.5
2771,39318.933898305084,68840.6,400,7158.700847457629,29343,14.6
2772,33138.58863636363,50503.6,300,5134.884090909093,17088,14.6
2773,34673.12692307691,58548.1,800,7238.196153846154,25761,14.6
2774,22181.69038461538,35344.6,300,2968.7826923076937,16960,14.6
2777,700.0,700,700,700.0,700,700
2778,27218.373394495426,50657.9,500,4663.422477064218,19563,7.1
2779,48022.02000000009,75172.4,1100,4672.465454545458,25962,5
2780,35986.05686274508,58884.5,600,6724.241176470588,21008,9.9
2781,30957.135398230108,51323.7,200,1994.0398230088504,32752,14.6
2783,27173.360273972605,58934.4,300,2248.0342465753433,36599,14.6
2788,36484.45277777776,51823.8,300,5632.155555555553,20664,14.6
2789,42166.987832699655,67460,600,3702.7604562737615,24900,14.6
2790,45277.161538461565,79277.8,200,6180.055944055943,26600,14.6
2792,20825.338461538464,29262.5,300,2943.6153846153848,12300,13.4
2793,19058.87499999998,24531.4,800,1443.4947674418613,7590,14.6
2794,26120.669230769232,43655,1000,6496.546153846154,18284,66.7
2795,32842.82307692307,64227.6,300,10652.630769230767,29419.5,34.7
2798,35804.290797546004,66516.8,200,7297.682208588958,29714,14.6
2799,51327.279752066155,122984.4,200,9959.04090909091,58100,4
2801,9843.0,18786,900,4696.5,5962,900
2802,26149.043981481504,34609.5,900,1592.6523148148144,9200,14.6
2803,65605.75540540542,130769.6,300,15424.190540540541,59300,14.6
2804,30375.953846153843,39913.3,900,3321.066666666668,9394,14.6
2805,13294.255555555554,18222.4,1000,1613.6277777777777,3026,14.6
2807,44962.955555555556,61083.3,32051,10137.444444444445,36811,140
2808,39930.43076923078,87195.2,700,4615.542307692306,46553,60.9
2809,31345.19933774836,52824.9,700,5145.912582781454,21986,14.6
2810,27200.15597484279,48177.6,1000,3353.828930817609,17118,14.6
2811,55792.54590163933,142681.3,1746.9,15227.83770491803,56900,14.6
2812,50186.9590909091,70847.4,200,11537.213636363636,36765,14.6
2813,26416.892176870737,49428.8,800,3773.4972789115627,21633,14.6
2814,19700.59852941179,29044.4,500,1886.0176470588228,13250,14.6
2817,48876.56399999996,72669.3,13672,5833.187555555559,20800,14.6
2818,55535.95555555557,122103.3,1000,14304.025793650806,61533,14.6
2819,39642.62335025381,74077,900,5664.282741116751,47040,14.6
2821,27067.484210526316,40242.5,1000,4091.1000000000004,13624,14.6
2823,18368.789320388336,26054.8,300,1352.3961165048547,7680,14.6
2824,37570.627906976755,51971.4,800,6392.972093023257,22927.5,14.6
2825,53400.32272727273,77540.4,1000,10947.959090909093,35790,14.6
2826,18360.75,25475,300,6368.75,21934,41
2827,300.0,300,300,300.0,300,300
2830,26353.465714285714,53212.8,900,4746.0590476190455,20570,14.6
2833,19203.137704918034,23790,400,2012.0393442622958,4900,3
