account_id,avg_balance,max_balance,min_balance,avg_amount
1516,23115.898757763967,33025.6,500,191.67888198757788
1517,9838.0,18976,700,3795.2
1518,56575.751376146785,104553.7,200,389.7018348623854
1519,58201.45833333334,85289.6,700,888.2812499999994
1520,24021.21232876713,34113.3,300,372.256164383562
1521,14926.740000000002,23672.6,900,334.29428571428576
1525,10645.666666666668,18940.8,300,2104.5444444444447
1526,35212.598260869585,46331,200,402.6547826086958
1527,41752.16153846152,112045.6,-2564.7,320.17384615384594
1529,20080.56382978723,27234.4,600,451.9106382978725
1530,22827.218072289164,32113.6,900,178.73493975903642
1532,26753.180000000004,49138.7,700,3748.0199999999995
1534,25038.086021505394,52627.9,900,164.71827956989262
1535,31716.17868217056,54469.8,200,211.06705426356615
1536,34874.45934065933,86272.4,300,201.9633699633699
1538,64981.65000000002,109421.3,800,3112.0346153846153
1539,25449.084949832763,95986.2,-5950.5,33.46722408026751
1540,45076.331496062994,75481.4,500,271.2519685039372
1541,11123.528571428571,18189.4,900,2598.485714285714
1542,22122.007142857143,28929.3,1000,988.1214285714287
1543,28778.151063829773,63753.9,1100,1064.7021276595747
1544,40813.26289752652,70480.2,1100,144.23180212014157
1545,39622.9965648855,136682.5,200,124.20839694656512
1546,11921.9,17147.6,800,4286.9
1547,55670.4648936171,86116.7,700,212.36063829787213
1548,17132.911578947365,23739.6,800,122.48736842105274
1549,16743.475,22279.9,500,5569.975
1550,25827.538235294127,36722.3,500,682.6941176470589
1552,55286.788888888914,89400.4,500,321.06313131313124
1553,1000.0,1000,1000,1000.0
1554,44936.46569343066,67450,300,467.2343065693433
1555,4230.0,7360,1100,3680.0
1556,9532.5,18465,600,4616.25
1557,700.0,700,700,700.0
1558,14361.928571428574,23528.9,600,2930.1142857142863
1559,50318.99000000002,79811.1,22823,331.69266666666704
1561,31849.592173913064,47284,600,393.1095652173916
1562,16336.543103448274,23313.2,600,354.88620689655176
1563,13000.0,18000,900,3600.0
1564,33395.10000000001,56947.5,1000,770.8963636363638
1565,30666.16931407943,50124.7,200,158.40938628158858
1566,26385.785428571526,55473.4,500,95.92885714285728
1568,44735.085217391344,63614.3,300,516.7660869565218
1570,18974.257534246597,27039.6,200,147.94931506849343
1571,28337.165,50077,200,1068.3350000000005
1575,20647.00675105485,30856.4,900,59.85527426160358
1576,71829.8,107456,1000,2678.1633333333334
1577,12422.957142857142,18681.3,200,2668.7714285714283
1578,23083.865137614677,36111.1,600,327.00000000000034
1579,38220.58975903616,55084.5,600,264.12590361445814
1581,38080.09154929574,55313.8,900,739.0225352112677
1582,26428.538709677432,36772.9,500,1010.1161290322582
1583,21371.32,84743.5,-2838.8,322.47666666666674
1584,19314.593370165752,29429.6,600,147.69944751381226
1585,29156.7,61118.5,1000,4365.614285714286
1586,30381.76666666667,56241.5,200,6249.044444444445
1587,15539.666666666666,22787,1100,7595.666666666667
1588,24839.065625,33371,1000,135.31406250000023
1589,23645.602985074653,32214,500,280.80447761194034
1590,32526.683950617276,48389.1,500,227.47592592592605
1591,31617.89285714286,79998.5,600,5714.178571428572
1592,33450.12666666668,53507.2,400,356.6180000000002
1593,6760.0,13020,500,2604.0
1597,19584.45263157894,29294.3,900,198.46842105263173
1599,48112.67142857137,70347.7,1100,921.0971428571432
1600,10735.5,20871,600,5217.75
1601,20290.039234449767,28248.4,500,107.99425837320602
1602,21414.14145077721,31614.4,600,109.31295336787586
1603,25900.319607843132,40560.3,900,482.37254901960796
1604,37289.14048780485,56157.2,900,184.61902439024405
1605,69230.93243243248,156040.1,26390.2,167.64749034749008
1606,33022.42549019609,40987.9,300,715.0803921568629
1607,47845.84054054052,76044.7,800,1226.8675675675677
1609,11552.160000000002,16108.2,900,682.0449999999998
1610,65179.51035856574,119862.4,500,275.27131474103555
1611,35922.919607843134,52318.7,500,831.2843137254904
1612,42307.569230769215,69745.4,400,1084.8564102564108
1613,14399.796774193559,30362.6,600,198.38225806451612
1614,54516.49999999998,78539.6,300,1375.5388888888897
1617,25065.62531120328,37136.6,700,67.52572614107906
1618,900.0,900,900,900.0
1620,24944.48470588234,34051.4,700,310.4058823529414
1621,33070.59808612441,58216.9,300,211.45311004784705
1622,26972.052631578954,36881.3,900,800.8157894736843
1623,50190.681481481515,81589.6,800,776.712962962963
1624,26399.384848484864,34190.8,500,762.3363636363637
1625,26438.12888888887,52183.2,800,149.29833333333343
1626,43608.34259259264,77039.3,1100,142.33580246913604
1627,29716.866463414633,45068,1000,265.6609756097563
1628,16891.949537037046,23590,700,97.74537037037052
1629,20070.630508474573,29230.5,1000,336.0457627118646
1630,18961.81067961164,28028.5,900,95.63495145631086
1631,6572.5,12745,400,3186.25
1632,82260.88701298696,143816.4,1000,980.0350649350647
1633,28155.79381443296,40348.8,200,404.0711340206189
1634,47332.74935064938,81903.5,500,393.7532467532471
1635,35175.75265700482,66134.8,900,306.0995169082128
1637,21018.571276595747,32423,500,98.96524822695058
1640,43245.70000000003,67871.4,700,402.7109756097564
1641,68076.04571428569,139378.4,900,1401.3571428571427
1642,18068.508988764046,29164.3,1000,248.85505617977552
1644,39763.082424242486,60928.9,400,125.87787878787893
1645,22265.814285714285,39886.1,300,4499.2
1646,64356.04915254231,152528.9,600,1652.7169491525422
1649,27934.011904761883,90624.1,700,255.36428571428584
1652,21066.435185185175,31430,300,82.57268518518539
1653,49463.097202797195,73901.9,700,449.7839160839164
1654,40645.73333333333,64777.7,600,3328.3888888888887
1655,36954.520512820534,59438.8,600,758.2256410256412
1658,17134.22384937237,26389.3,800,101.36066945606703
1659,400.0,400,400,400.0
1660,26615.563793103454,78545.7,600,90.00172413793113
1663,7956.9800000000005,13080.1,300,2616.04
1664,40196.22064220183,68315.9,500,111.22385321100938
1666,27714.34521276598,43543.9,500,231.5382978723407
1667,20298.23076923077,32511.5,200,2410.015384615385
1669,19888.92,33504.1,700,2850.5300000000007
1670,16145.421428571437,21478.4,500,343.4214285714287
1671,28275.480827067688,39713,1100,94.40526315789495
1672,49727.70000000002,68428.1,800,1775.9142857142858
1673,15870.579411764715,24889.5,900,81.82058823529412
1674,26806.687999999995,37761.8,800,352.79733333333354
1675,22858.933039647593,34265.6,1100,137.15859030837038
1678,49331.49677419358,81719.4,200,206.8041935483872
1679,31025.075,53212.4,13463,4434.366666666666
1680,45184.76487804873,69892.5,300,259.3439024390246
1682,26217.907547169823,53751,900,762.2377358490567
1683,19859.54285714286,33187.1,900,4555.3
1684,57018.19513513512,124688.3,200,274.15027027027014
1685,40020.09583333332,115940.3,1100,463.5375000000003
1686,29431.928333333333,42721.4,900,154.11625000000018
1688,22019.067811158802,31403.3,800,101.95150214592302
1689,19699.54999999999,32527.7,700,69.00250000000011
1690,27516.545588235284,36778.5,6736,397.99411764705917
1691,15183.564516129036,20508,400,320.2661290322583
1692,29623.62857142858,73968,500,347.7333333333336
1694,61931.99531914893,145242.7,500,309.3
1695,52517.11079136685,136839.9,200,322.4129496402876
1696,14628.781395348831,18411.7,600,207.45697674418608
1698,32592.68,63263.1,800,4723.98
1699,18615.336704119854,29040.8,800,55.14044943820232
1700,44482.46666666667,74957.6,900,902.7396825396828
1701,45703.1524193549,131901,1100,96.86411290322572
1702,25078.151282051298,42442.8,500,231.1564102564106
1704,19270.467605633796,30745.2,300,257.00845070422554
1705,34288.38358208955,57360.7,400,125.32288557213961
1706,30775.622900763326,47169.5,700,359.9625954198476
1708,29303.644805194846,49231,700,88.24090909090917
1709,43463.19090909091,66290.2,400,1520.6939393939401
1711,22712.706849315087,28781.8,200,292.71232876712344
1712,3252.0,6304,200,3152.0
1713,27359.436936936938,115022.4,700,67.4189189189191
1714,20242.141269841286,28647.8,900,161.2515873015875
1715,69889.11621621619,123503.2,600,2333.197297297297
1716,34820.33250000001,51467.7,1100,753.0325
1719,19863.05614035088,30106,600,160.43625730994168
1720,16187.5,22400,300,712.5
1721,19876.08695652174,26400,1100,469.5652173913044
1722,52521.89772727273,75856.3,800,1437.0727272727274
1725,60675.75100000009,132892.4,1100,562.4520000000001
1726,25957.626817042586,51964.3,1000,73.31102756892241
1728,20689.72929292927,39460.3,1000,122.00303030303046
1730,32600.361728395037,56108.7,900,191.82551440329243
1731,20269.55229357799,30326.7,200,121.51788990825709
1732,44968.57727272727,74410.2,400,983.3295454545456
1733,26687.47647058823,64790.9,900,694.6176470588233
1735,1100.0,1100,1100,1100.0
1737,35568.966037735845,48320.9,600,911.4415094339624
1738,9399.785714285712,15391.4,400,934.6428571428571
1739,48968.165217391295,68756.1,700,2939.6
1741,20299.41392405064,29073.6,1100,334.8215189873419
1742,48224.85972222222,78994.3,800,717.5097222222223
1743,26974.080392156873,38190.2,800,145.64852941176494
1744,17342.802380952384,26636.9,600,528.4190476190478
1745,12766.666666666666,22300,500,7433.333333333333
1749,59287.967567567575,117751.3,1000,390.6945945945953
1750,50787.73059936903,97059.5,1100,282.56277602523653
1751,13917.74,25879.6,700,2587.9700000000003
1752,49736.60333333334,72292.3,1100,2353.8833333333337
1754,46416.880000000005,71284.2,200,10176.84
1756,45402.19848484849,70341.9,900,791.8060606060609
1757,60256.16571428569,122448.7,200,483.0657142857146
1758,48607.52631578948,78930.9,700,3595.7105263157887
1759,19849.50877192983,39223.4,300,354.2719298245617
1760,26915.050877192985,37350.1,600,623.2140350877193
1761,29253.5982698962,45911.5,700,95.10346020761257
1762,36063.78833333336,67486,600,342.5716666666668
1763,51738.13725490192,75594,600,930.7745098039217
1765,16995.241666666665,25747,400,1642.3500000000001
1766,37213.407526881754,69382.9,500,260.87956989247317
1767,45334.295094339606,86730.3,1100,300.5886792452831
1768,37733.295348837215,61448.4,1100,332.86511627907004
1769,27237.321782178216,39612,200,343.3603960396041
1770,54522.89698492468,85671.3,1000,342.52663316582914
1771,25295.339015151487,40811.2,500,143.54242424242446
1772,57124.26835443034,139880.9,1100,1033.2113924050632
1773,16045.607500000006,24927.3,300,82.41450000000006
1774,7555.444444444444,13373.8,300,1485.9777777777776
1775,23749.24880000001,35817.5,900,63.778800000000174
1777,32219.128571428573,59138.6,1000,6486.585714285714
1778,37848.94705882354,60659,900,376.1277310924372
1779,64619.012662337474,102042.9,1000,252.93279220779203
1780,61380.76245210726,110484,900,305.72950191570897
1781,18875.652173913037,28979.6,400,1207.3043478260872
1782,30771.116289592785,50732.9,700,197.22760180995505
1784,25096.248319327704,37323.3,400,71.90336134453801
1785,5992.0,10884,1100,3628.0
1786,41315.21829268296,77073.6,1000,300.14552845528476
1787,12250.0,20100,1100,5025.0
1788,23209.41058823529,56459.4,1100,154.75588235294148
1789,29271.052631578947,48000,400,1263.157894736842
1791,37978.382692307685,59937.2,300,761.698076923077
1792,22003.4909574468,32435.7,1000,90.64840425531935
1793,30276.654368932017,47602.8,200,234.64174757281575
1796,50302.750602409644,71489.9,400,667.266265060241
1797,43225.0832402235,71089.9,500,267.05810055865936
1799,11939.222222222223,21013,600,2334.777777777778
1800,39016.51521739132,60491.6,400,667.3173913043481
1801,52083.85945945945,120512.8,700,1411.051351351351
1802,29046.068103448288,36288.3,800,264.718103448276
1803,38045.37735849059,56955.4,400,516.729245283019
1804,49387.19374999993,126465.9,1100,423.6562500000001
1805,53974.209677419334,139372.2,1100,390.78617511520736
1806,21806.235874439444,32974.3,400,136.9260089686101
1809,32807.19698113209,63673.3,200,117.73584905660375
1810,37429.45411764705,60655,800,459.9317647058826
1811,40061.58043478263,74408.8,300,787.8369565217396
1812,4454.0,7908,1000,2636.0
1813,66925.18951310874,147401.3,1100,222.691011235955
1815,34664.48215488217,60601.5,500,101.35420875420887
1816,18048.257303370792,27062.5,1000,97.62022471910132
1817,700.0,700,700,700.0
1820,33880.9107784431,56069.4,500,293.78203592814407
1821,38104.871296296275,64090.3,500,282.5731481481485
1822,24540.30223214289,32855.5,900,132.529910714286
1823,8411.5,15823,1000,3955.75
1824,44582.27180616736,83064.5,300,271.9158590308372
1825,32490.14166666667,46032.2,500,489.81944444444474
1826,40001.743452380964,67077.7,600,233.1011904761905
1827,22292.246354166677,29952.9,400,154.5739583333336
1828,57391.07574468096,186881.3,1000,127.74340425531939
1829,24021.46032388663,46470.4,900,173.88744939271268
1830,24872.348760330562,49418.8,1000,93.16694214876058
1831,26878.74854368931,35918.9,600,123.54368932038847
1832,39820.53773584904,71639.6,1100,698.4037735849059
1834,39423.597933884266,68521,700,218.44958677685972
1835,44876.72244897962,72472.7,800,370.8503401360546
1836,34511.7641509434,64797.5,900,567.0452830188681
1837,54485.6581300813,88318.5,300,334.24918699187003
1838,44517.72242990652,108071.2,400,396.94766355140194
1843,41297.479999999996,65898.5,1000,1371.7040000000006
1844,25343.091943127958,37947,500,158.72369668246472
1846,15264.654166666662,22019,1000,273.1097222222222
1847,26610.078378378385,36108.4,1100,892.5540540540543
1848,18745.63397435898,35580.9,1000,88.08589743589756
1851,23914.01547619046,36306.3,1000,144.01468253968272
1852,18973.38461538463,27267.8,400,67.00859728506799
1855,5572.0,10744,400,3581.3333333333335
1856,20432.34144736842,27828.3,800,163.14605263157918
1858,24766.74285714288,36428.5,900,257.64380952380975
1859,19558.764583333323,30920.8,1100,394.55625000000015
1861,51246.93536121672,76745.4,500,189.52053231939178
1862,58855.27789473691,104859.1,500,932.74
1865,27515.480571428598,40124.7,800,171.16514285714305
1867,53241.04814814815,89986.3,800,1501.8092592592589
1870,49104.056488549584,78637.8,700,302.4519083969465
1871,40231.43293413172,70145.7,200,253.53652694610804
1874,25244.415492957778,35926,400,166.4727699530519
1875,17606.96898395725,25839.1,1000,80.66844919786115
1877,32175.5067264574,42643.4,700,159.45874439461912
1878,30183.278832116805,106610.7,800,249.3912408759123
1879,13631.33876404494,18340.6,1000,75.81179775280897
1880,33246.25476190477,91957.9,500,122.7219047619049
1882,18544.488571428574,34014.2,300,89.94857142857157
1884,800.0,800,800,800.0
1885,27645.420833333334,66488.5,600,2037.3999999999999
1886,51279.553333333344,83862.8,700,4975.92
1887,30699.180081300834,46014.7,900,105.14878048780514
1889,25287.648484848476,35462.5,800,308.36464646464674
1891,34840.657692307774,64665.3,800,179.09881656804757
1892,20074.992893401013,31010.4,900,96.12639593908652
1893,68173.00370370367,131225.5,900,1580.5925925925922
1894,39290.46923076923,76344.6,1100,3863.015384615385
1895,37731.02916666667,55043.9,17915,1842.4625000000003
1896,48925.03125000004,144478.3,600,101.6399999999999
1897,66070.01285714295,107545.6,400,617.05
1898,29531.022549019584,50545.4,1000,95.10637254902001
1899,6361.780000000001,10084.7,800,2016.94
1900,45683.535,81881.9,1000,2389.3999999999996
1901,36587.91904761906,62730.1,1100,338.74920634920636
1902,32224.57614213195,50389.6,200,117.85279187817261
1903,26175.774999999998,34785,1100,1321.5
1904,25985.12727272726,40507.2,500,809.2121212121215
1905,40643.31470588236,59419.4,400,1191.0617647058828
1908,25686.875524475527,33343.8,700,168.80279720279748
1909,19863.619873817057,26403,800,57.67507886435345
1910,34818.39,66652.3,800,6665.24
1911,36852.52374100721,64916.9,-2019.6,374.6942446043168
1912,22359.116500000007,33320.7,1000,145.18950000000018
1913,27715.659259259257,37858,300,1385.1518518518517
1914,26820.109154929563,43815.9,700,281.4661971830987
1916,27466.593181818196,39856.4,300,682.6340909090911
1917,18702.435555555552,24586.5,1000,434.79777777777804
1918,21421.33944444444,37580,800,64.74722222222239
1919,63344.10324675319,102291.7,800,510.590909090909
1920,33211.91621621622,41702.7,700,1028.5108108108109
1922,52821.50256410257,83420.6,800,2028.1846153846152
1924,22463.49444444444,30937.1,300,1652.3888888888891
1925,24478.615425531927,36659.1,600,170.29574468085133
1926,21398.976129032253,32623.8,700,52.31064516129049
1927,16186.373972602738,22451.9,600,305.7383561643836
1930,22185.587500000016,31659.6,1100,108.59241071428593
1931,23109.406015037574,40704.2,1100,137.79172932330837
1932,17912.153658536583,44347.6,-2788.8,128.56341463414643
1934,35547.59036697248,62052.8,300,233.1614678899084
1935,62647.8,140272.3,1100,3576.792857142858
1936,16211.639436619715,22923.9,500,284.68028169014093
1937,20412.11869158881,30335.5,1100,102.24813084112168
1938,48319.675147929025,83398.6,600,257.74082840236724
1939,60774.98780487804,127046.8,400,1054.9634146341461
1940,16378.423076923067,25609.6,700,108.36025641025644
1941,40164.36477987423,67942.9,200,161.82893081761034
1943,12816.0,25332,300,12666.0
1944,36218.800760456295,66233.8,700,138.89391634981015
1945,48742.38113207545,67767.8,700,1201.8509433962263
1947,30459.34130434781,46913,900,203.3945652173916
1948,46272.92031249999,140177.6,800,313.9640625000001
1949,31969.183396226428,50045,500,111.29207547169828
1952,31106.92737430166,55803.4,-2102.1,250.78603351955334
1954,13615.569565217393,18270.1,1000,758.0565217391305
1955,14395.919000000013,20448.1,600,169.945
1957,17195.909999999996,25192.1,800,2519.21
1958,27998.05504587156,38740.5,600,295.2073394495416
1959,19510.261467889897,33479.6,600,60.44403669724776
1961,21094.189189189194,28783.3,800,263.78648648648675
1962,60872.21666666669,134061,200,699.3383333333335
1963,52340.30370370369,83872.8,400,955.02962962963
1964,20648.410256410258,29899.7,1100,596.0897435897439
1965,41040.935496183236,156483.5,600,107.85877862595414
1966,40903.588,74896.1,900,122.68000000000023
1967,35914.85499999999,88597.4,900,923.7783333333335
1969,22494.582022471906,44770.8,800,86.82247191011258
1970,52500.15899581602,90813.3,900,270.22803347280365
1971,35290.16881720433,50028.5,800,483.9924731182797
1972,22517.17500000003,34912.8,400,111.95916666666686
1973,12162.336000000001,16864.5,600,596.6279999999999
1974,26130.508823529413,33235.8,300,657.6147058823536
1975,34183.16622222223,55868.8,200,146.51511111111125
1977,29116.56888888888,42526.3,200,663.6755555555557
1978,58336.31162790698,93928.5,900,423.148062015504
1979,20716.049783549766,26722.3,900,99.55454545454567
1980,29645.762499999993,43245.3,700,690.1875000000002
1981,20801.21435643562,28475.8,900,106.28069306930713
1984,46381.368926553696,67356.8,800,281.7457627118646
1985,20770.435000000005,27502.4,600,1044.52
1986,27759.262068965527,50130.8,1100,211.36379310344844
1987,41074.992592592615,68971.1,900,194.7401234567904
1988,300.0,300,300,300.0
1989,19297.966386554614,29067,200,139.8092436974792
1990,22237.380861244004,27605.2,600,107.79712918660313
1991,22537.225,33563,800,6980.725
1993,31793.735714285714,51242.2,800,1710.4428571428573
1994,52451.74189189191,116498,1100,347.1486486486486
1996,57623.823529411755,80118.4,1000,1861.3735294117648
1997,16254.310000000001,27223.5,600,2722.34
1998,53754.56981132073,96435.6,900,290.9735849056606
1999,43791.81519434626,76727.7,300,136.95017667844533
2001,55311.9906077348,104215,1000,381.3817679558015
2002,23742.33684210525,40074,400,174.73588516746437
2003,69027.7423728814,132874.6,1100,1211.0118644067793
2004,53896.36111111112,84475.3,700,4211.549999999999
2008,43846.00740740745,79453.4,700,210.74141414141434
2009,55073.85544554449,83949.7,1100,279.1811881188118
2010,21292.951479289928,32722.8,1100,126.19526627218957
2011,14967.27482517482,20171.1,900,49.048601398601356
2012,30020.391666666666,39159,1000,1422.5791666666667
2013,30135.587499999998,61467.9,1100,5065.6125
2015,26868.3655737705,39141.4,1100,324.35737704918074
2017,23000.10000000001,32203.3,1100,621.0729166666667
2020,21063.517010309275,32078,1100,147.47886597938168
2022,24099.934883720955,37361.2,700,138.91906976744207
2023,44874.49444444433,81863.2,200,184.7724747474748
2025,31288.2342657343,54132.2,800,217.86153846153871
2026,26071.54,47478.7,900,3741.7100000000005
2027,21282.376785714278,31346.1,800,156.76607142857165
2028,60957.06000000002,142587.3,500,506.5800000000002
2029,17811.11111111111,26300,700,247.22222222222223
2030,56895.01549295778,98069.8,1100,520.5380281690141
2032,12385.8,18711.2,200,4677.8
2033,30773.63750000001,46328.8,1100,753.3675000000003
2034,39697.53846153847,75748.1,400,3979.9769230769234
2037,36536.18035714285,56733.1,900,139.8042857142859
2038,28486.787854251004,37818,900,142.53157894736862
2039,39852.666115702494,90015.2,300,286.921487603306
2040,28867.95833333333,39713.4,1100,1383.8750000000007
2041,28192.010843373497,40145.9,600,289.0879518072291
2043,24203.27460317461,33840,400,417.6730158730162
2044,35758.45648854964,60275.5,300,337.55572519083995
2045,10565.0,20030,1100,5007.5
2046,13196.899999999998,21622.5,900,3088.942857142857
2047,28848.64347826084,38606.8,600,377.57173913043516
2050,34846.20093750001,59493.9,900,144.58968750000017
2052,41677.51552346565,59012.1,800,182.78086642599305
2054,36979.691558441504,68776.2,600,214.64675324675346
2056,47098.47028301888,122463.3,200,135.07311320754712
2058,16321.383333333333,27294.8,200,2274.5583333333334
2059,37040.810569105684,56826.3,200,281.45691056910596
2060,15411.633333333333,23049.9,200,7683.3
2061,22706.73886792455,33516.4,200,59.85773584905678
2062,60273.67857142853,128146,300,944.3095238095239
2063,27595.1036082474,36947.5,700,170.254639175258
2065,36153.723076923074,67772.4,400,3795.8
2066,22529.518749999996,33823.1,400,2113.0375000000004
2067,31006.704294478553,62989.9,400,253.6625766871168
2068,21818.546417445443,31673.8,1100,40.328348909657436
2070,32489.891760299644,52973.7,300,188.92059925093648
2072,60513.5567164179,105997.3,1000,377.043781094527
2074,49931.896153846144,79391,900,843.065384615385
2075,17411.97049180327,22773.6,800,304.0114754098362
2076,10068.5,19337,800,4834.25
2077,26010.60446428572,37826.2,700,242.61785714285733
2078,38363.90510638298,59428.5,700,158.73829787234067
2082,46462.934137931064,123630.5,200,66.86965517241393
2083,36270.020000000004,71852,300,4971.040000000001
2084,39846.79166666667,72277.2,900,6023.100000000001
2086,64258.92857142857,132581.7,500,5529.757142857142
2087,51021.290944881985,130208.8,600,124.8523622047245
2088,25042.653070175413,36608.7,400,76.47763157894757
2090,3649.5,6299,1000,3149.5
2091,21100.079999999994,32277.8,800,3209.04
2092,41364.550920245405,121315.7,200,89.32392638036842
2094,7666.0,14532,800,2906.4
2095,39932.947058823534,76180.3,800,902.6784313725491
2096,33414.530188679244,58989.6,700,515.6584905660378
2099,60964.53893129769,184168.4,149.6,253.14618320610688
2101,20314.06111111111,28178.1,600,1484.338888888889
2102,31083.117647058818,50845.6,500,2667.8823529411766
2104,34410.53749999999,51817.7,900,1547.4041666666665
2105,20748.441025641023,26833,4718,675.0333333333336
2106,26449.092105263157,43218.7,400,440.0210526315792
2107,13626.175,19040.7,300,4760.175
2108,38868.68695652173,56261.2,1000,2083.230434782609
2109,31443.23478260869,48042.5,600,1442.4173913043473
2110,22791.019999999986,32057.6,600,117.6595121951222
2111,62904.907142857075,130372.1,300,644.4902597402596
2112,25481.145,39220.8,300,1567.8250000000003
2113,24678.684615384616,43139.6,300,2581.576923076923
2114,30526.041176470597,47296.4,600,2639.2176470588233
2115,2543.2999999999997,3519.9,600,1173.3
2117,34502.676470588245,54105.2,900,3100.2529411764704
2119,25383.797260273983,40230.2,500,279.395890410959
2121,52055.08389261748,79826.6,1000,306.1543624161074
2122,53424.58433333331,176243.2,300,89.78266666666674
2123,15891.855080213913,20813.8,900,77.89732620320869
2124,45375.25941558442,72959.2,500,149.20779220779244
2128,17165.922485207087,27870,5424,146.29112426035522
2130,69834.15,130768,200,14404.775
2131,22550.18421052631,31972.6,900,1649.1631578947367
2132,49381.91640211645,77596.8,700,181.03915343915352
2137,35798.090995260674,67439.9,600,156.35876777251173
2139,40113.01811594204,82190,900,253.60362318840578
2140,24394.944239631317,31466.8,600,92.02165898617535
2143,49220.9806451613,76403.1,700,1601.5774193548389
2144,39199.281052631595,134758.3,600,154.0799999999999
2146,43853.79483394832,70373,200,133.80405904059066
2147,21303.773684210522,32565.5,1000,1419.9526315789474
2148,18805.161538461532,26205.2,300,188.84615384615398
2149,13550.685714285715,21655.8,600,3093.6857142857143
2150,16153.936923076933,21499.3,900,70.69076923076936
2151,22504.09215686272,45663.9,400,77.31764705882368
2153,32967.71267605635,73559.9,200,282.41126760563367
2154,17988.76734693878,23190.2,200,116.22108843537434
2155,21319.493500000033,31785.2,600,81.73550000000014
2156,35297.759999999995,71306.8,1100,4758.909999999999
2157,31002.3859375,51480.1,600,522.8531250000003
2159,45388.05294117649,77758.6,600,584.8955882352943
2160,11478.5,15936,200,3984.0
2161,31615.519796954293,83287.9,700,148.82233502538074
2163,41687.518791946255,66099.2,1000,301.99664429530213
2164,34736.719999999994,69106.8,1000,4688.769999999999
2167,40091.18311688309,79869.8,200,562.3753246753247
2170,64371.42327586201,145735.3,600,264.70344827586223
2175,41999.940408163246,146487,-2402.3,171.49714285714296
2176,51992.854761904746,193909.9,500,154.35476190476177
2177,22068.6781512605,31351.9,800,66.35966386554651
2178,41301.61308411213,72317.5,1100,603.7925233644861
2179,52196.397175141334,120403.1,700,309.84406779661015
2180,18325.641025641027,26600,400,292.3076923076923
2185,24842.765714285728,37488.3,900,311.99238095238115
2186,23265.748598130835,32418.1,1000,132.90560747663574
2189,50416.327243589876,78654.3,700,240.44935897435911
2190,32865.12777777778,47640.7,800,2152.3944444444446
2191,32536.029411764706,48416.5,13131,2459.8764705882354
2192,35412.77500000002,68745.9,800,554.8958333333334
2193,12849.1,24586.6,200,4097.783333333334
2195,55812.132258064514,80057.4,800,486.0427419354842
2199,26312.099277978312,32713.5,1100,93.62635379061393
2201,17640.106719367563,23520.3,300,77.83241106719385
2203,23529.863636363625,34248.5,800,169.15000000000026
2205,24508.149999999994,29899.5,1100,1227.279166666667
2206,29502.11034482756,38888.4,1000,333.20689655172424
2207,45759.96595744681,81759.7,200,1058.0893617021281
2209,79942.59999999996,137515.5,900,2302.3999999999996
2210,17566.06666666667,29199.2,5777,2432.0583333333334
2212,18854.4347826087,26706.3,800,433.49130434782614
2213,26942.097468354394,43945.4,700,88.33797468354454
2214,40629.982608695645,62907.8,400,902.8673913043482
2216,59456.57254901959,150481.4,900,115.39150326797356
2217,18091.666666666668,22800,900,1316.6666666666667
2218,67475.90169491527,110447.5,600,656.7389830508471
2219,65050.249999999956,144328.2,400,294.36163522012566
2220,24027.940495867777,35297.6,1100,66.37685950413247
2222,48215.32330097086,143733.6,200,138.99951456310674
2223,16212.337254901957,23369.7,700,260.4980392156864
2225,20565.85641025641,26580.5,1000,577.4256410256412
2226,40161.92599999999,64939.1,1100,841.5760000000002
2227,50436.466055045865,122342.1,300,197.54036697247682
2228,50113.19411764706,145318.2,700,2423.091176470588
2230,25294.061764705875,32827.2,200,880.1911764705886
2232,26182.867647058843,37238.9,900,601.1794117647061
2233,20885.235999999997,29988.3,400,459.74200000000036
2234,2188.0,3776,600,1888.0
2235,26748.93787878788,42269.6,800,268.5090909090908
2236,31532.748387096784,65062.8,300,1343.974193548387
2237,38707.354794520565,58780.1,1100,682.1315068493152
2239,32252.562499999964,57097.5,900,197.36776315789496
2240,67393.39444444444,114567.1,800,2743.155555555555
2241,32815.58988439307,62782.5,200,145.15982658959567
2242,50410.94341637007,126832.2,300,189.47366548042712
2243,41277.99508196719,61218.6,200,627.2754098360657
2244,30489.810843373485,43248,200,453.04578313253035
2245,54157.19416666667,123013.2,300,479.5549999999998
2250,44390.935576923075,73069.7,800,218.96538461538486
2252,6298.528571428571,10510.7,700,1501.542857142857
2253,28545.785714285736,44417.7,300,183.33952380952402
2254,62977.400000000016,127593.4,200,1291.201694915254
2255,13958.293877551027,18859.9,1100,330.9510204081633
2256,18662.315765765754,26662.6,700,106.1675675675678
2257,17175.60532544379,23805.3,500,123.72485207100608
2258,3928.0,7256,600,3628.0
2259,16890.811111111114,28283.2,600,93.55069444444443
2260,14367.895266272166,42322.5,-5467,19.197041420118445
2261,20496.166666666668,30652.5,200,10217.5
2263,41257.1375,62624,400,1354.1275
2264,3383.5,5767,1000,2883.5
2265,30615.963013698634,75398.9,700,66.45068493150679
2266,38974.652941176464,69639.8,600,3078.0058823529407
2267,46275.81219512199,136197.4,900,219.02926829268273
2268,52636.598958333314,77158.8,200,684.2145833333334
2269,29219.260952380973,47569.9,1100,175.20285714285745
2271,18240.222485207076,25640.9,600,144.97100591716
