"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","sd_credit","min_credit","max_withdrawal","avg_withdrawal","sd_withdrawal","min_withdrawal","avg_amount","sd_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric"
"94",5754,3834,940928,23052,12,1921,1,48,123,20812,6742.35,7256.61212172088,34.7,24000,2399.19512195122,3075.70004255605,14.6,166.852631578947,6190.28990595771,23771.9660818713,54321.8,700,4620,4620,"OWNER",401101,"f","40_50",58.8899,54,"monthly issuance",930119,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,23811.5181168831,539827,2.81025496355485,3.50981259760541,0.998664601249933,138.157844930919,NA,NA,0,2002.23157894737,-2722.19766081871,-75,4343.15487804878,-10809,23052,2761.74969583049,2,7,1,0
"95",6594,7824,940928,189696,24,7904,-1,5,0,11500,4500,4623.31050222673,600,0,0,0,0,4500,4623.31050222673,14900,22500,600,9367,9675,"OWNER",700219,"f","70_80",28.9781,60,"monthly issuance",940517,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,14900,240709,2,0.569331983805668,1.19850984566259,42.1546666666667,NA,NA,0,108000,66796,5,4500,-411,189696,-66796,2,7,1,0
"96",6738,8566,940929,230220,36,6395,-1,38,42,47953,7839.62631578947,12904.5732882463,4.9,59800,6626.82045454545,11094.3834879821,6.8,77.1426829268293,13931.6840276465,27658.487804878,130801,-2719.7,10258,10566,"OWNER",421109,"f","40_50",56.8891,74,"monthly issuance",931008,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,23370.319781746,519820,1.18301474584424,1.22589934570594,0.9768395272069,2984.3400730354,NA,NA,0,2777.13658536585,199784.375609756,-4,1212.80586124402,-9921,230220,-204072.543632888,2,4,1,0
"97",6624,7965,940930,71460,12,5955,1,20,22,48487,13133.975,15213.6795041026,35.9,24300,8085.14782608696,6055.35292544535,14.6,1784.21162790698,15446.5174661477,47991.5302325581,82549,200,9536,9844,"OWNER",450803,"m","40_50",53.9197,55,"monthly issuance",931108,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,42500.4560606061,490127,1.62445700221125,2.20553736356003,1.06422519814157,40.0513027055139,NA,NA,0,21410.5395348837,2057.93023255814,-2,5048.82717391304,-9822,71460,-7549.00440451022,2,7,2,0
"98",6216,5952,940930,141240,24,5885,1,27,70,52968,18498.0925925926,19701.0423924711,105.9,43500,6047.69066666667,7411.40425774148,14.6,449.722549019608,16080.6921501317,57219.5745098039,107784.1,1000,7195,7195,"OWNER",620911,"m","60_70",36.9089,50,"monthly issuance",930907,"Svitavy","east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,57558.1351299982,320019,3.05870349727862,3.14326127316781,1.00518134715026,314.060302975473,NA,NA,0,10793.3411764706,73227.0843137255,-43,12450.4019259259,-10023,141240,-72888.5236935312,2,2,2,0
"99",6229,6040,941002,11736,24,489,1,36,97,33098,11518.7888888889,12346.0875188812,34.8,22500,3996.82268041237,4924.60101369274,14.6,202.891729323308,10292.5755698129,42224.4390977444,70826.8,1100,7299,7299,"OWNER",380916,"m","30_40",60.9084,1,"monthly issuance",930422,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,40055.0043504595,560086,2.88198647023801,23.5558054987503,1.15675152024464,57.8436589758603,NA,NA,0,4869.4015037594,-35357.8406015038,-61,7521.96620847652,-10580,11736,33188.4058542189,2,5,2,0
"100",5887,4448,941003,192744,36,5354,1,33,39,41064,9241.76060606061,13233.520638112,8.8,47700,6417.6511627907,8512.79285961155,14.6,381.830263157895,13279.6274966032,37265.6552631579,121508.1,700,5366,5366,"OWNER",710920,"f","70_80",27.908,60,"monthly issuance",930602,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,32680.7141468254,230083,1.44005343569373,1.72614131603672,1.19850984566259,504.789741928592,NA,NA,0,13745.8894736842,141732.455263158,-6,2824.10944326991,-10401,192744,-146317.39637949,2,7,1,0
"101",6808,8982,941012,227880,36,6330,1,45,36,49115,8119.22888888889,13054.9965381184,24.3,64600,8201.27894736842,12551.2618538699,14.6,647.189156626506,15147.8285896999,45134.721686747,153213.7,1100,10755,11063,"OWNER",551104,"f","50_60",43.8896,64,"monthly issuance",930925,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,41020.3081405896,389908,0.989995455708056,1.28265859224153,0.951159678858162,352.107259008837,NA,NA,0,23298.8096385542,159446.468674699,9,-82.0500584795318,-10087,227880,-163560.882220856,2,7,1,0
"102",6297,6363,941025,17508,12,1459,1,31,41,17580,6398.48709677419,6315.62469793458,36.7,13300,3666.48780487805,4171.35135730587,14.6,667.043055555556,7200.26642579886,39290.6180555556,54432.3,900,7683,7683,"OWNER",460401,"m","40_50",52.9599,74,"monthly issuance",930801,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,38586.2557460317,480624,1.74512706363332,4.38552919586991,0.9768395272069,26.2471812789029,NA,NA,0,8004.51666666667,-29787.1347222222,-10,2731.99929189614,-10224,17508,29082.7724126984,2,4,2,0
"103",5161,1012,941028,98184,24,4091,1,11,3,24545,9059.65454545454,12277.6803296359,74.1,18200,10233.3333333333,8433.46508460984,1400,4925.44285714286,13942.2856125758,41660.3928571429,68956.1,500,1216,1216,"OWNER",450612,"f","40_50",53.9388,65,"monthly issuance",940709,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,43538.29375,490416,0.885308261770802,2.21453301037755,1.26008344923505,19.9340450894916,NA,NA,0,118210.628571429,-61687.0214285714,8,-1173.67878787879,-319,98184,63564.9223214286,2,7,1,0
"104",5390,2167,941030,170256,24,7094,1,31,46,36552,11986.9129032258,13358.1595201271,83.9,29300,7136.76956521739,6455.99099269197,14.6,562.375324675325,13573.2228449907,40091.1831168831,79869.8,200,2623,2623,"OWNER",650716,"f","60_70",33.9284,16,"monthly issuance",930808,"Jindrichuv Hradec","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,38614.181031746,290314,1.67959926318017,1.68972552907045,1.02081109925293,302.744435130211,NA,NA,0,13497.0077922078,116667.809090909,-15,4850.14333800841,-10222,170256,-118144.811176046,2,6,1,0
"105",6150,5622,941102,83016,12,6918,1,67,120,48883,20124.3179104478,17276.4098272315,90.2,64400,9929.64186046512,12024.2266121276,14.6,343.905612244898,20004.6079852546,67891.9352040816,136436.6,700,6789,6789,"OWNER",790326,"m","70_80",19.9674,70,"monthly issuance",930208,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,67113.5577179963,150776,2.02669121336317,2.90897917179066,1.02328406560032,241.391815207958,NA,NA,0,4126.86734693878,10997.1974489796,-53,10194.6760499826,-10894,83016,-11775.5749350649,2,4,2,0
"106",6223,5991,941103,61056,48,1272,1,23,41,24372,8584.58695652174,9219.61296595984,37.1,13500,3998.05365853659,4239.1225235948,14.6,523.8328125,8838.6079033715,36039.0515625,55816,900,7241,7241,"OWNER",570906,"f","50_60",41.9094,1,"monthly issuance",931121,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,33951.4006746032,370197,2.14719153110716,6.74888911676237,1.15675152024464,116.556272427092,NA,NA,0,25143.975,-127.026562499999,-18,4586.53329798515,-9982,61056,-1960.62432539682,2,5,1,0
"107",5032,290,941103,123696,48,2577,1,22,36,48476,12984.8545454545,17308.5507135505,59.5,32100,6678.9641025641,7957.61573176708,14.6,412.904918032787,15349.4185224004,49084.3819672131,89822.2,300,352,352,"OWNER",400827,"m","40_50",58.9173,56,"monthly issuance",931202,"Breclav","south Moravia",124605,11,42,14,1,8,46,8772,4.69,4.98,126,2854,3158,46496.2596392496,540276,1.94414198759798,5.03874836843405,1.10651716888577,299.575022233515,NA,NA,0,19819.4360655738,54792.1819672131,-14,6305.89044289044,-9901,123696,-57380.3042951766,2,7,2,0
"108",6253,6148,941104,59760,24,2490,1,22,32,34557,11115.2636363636,12447.6863987821,19.5,21440,6356.33125,6240.28747592751,14.6,761.725925925926,12619.7371731772,40204.4648148148,69643.1,300,7422,7422,"OWNER",581126,"m","50_60",40.8874,74,"monthly issuance",931227,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,37452.6326839827,359978,1.7486916900946,4.46396129974443,0.9768395272069,78.4534147598534,NA,NA,0,18281.4222222222,1274.11296296296,-10,4758.93238636364,-9877,59760,-4025.94509379509,2,4,2,0
"109",6460,7133,941106,48672,36,1352,1,34,63,12100,2590.10294117647,2789.94880744664,33.8,5880,1031.00634920635,1431.16253578341,14.6,238.248453608247,2648.52720610568,23050.1896907217,33484.4,300,8610,8610,"OWNER",480502,"f","40_50",50.9498,1,"monthly issuance",930917,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,21748.6103174603,460604,2.51220852632992,1.91575661329621,1.15675152024464,204.290937728526,NA,NA,0,8576.94432989691,17044.8659793814,-29,1559.09659197012,-10189,48672,-18346.4453526428,2,5,1,0
"110",6645,8041,941106,140400,36,3900,1,22,23,44739,11883.85,18021.458957607,100.9,63200,10137.9565217391,13903.356902948,14.6,628.26,19380.174574589,43563.62,115000.2,400,9625,9933,"OWNER",411015,"m","40_50",57.8985,1,"monthly issuance",931010,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,41895.4642857143,530091,1.17221354959622,3.04714102564103,1.15675152024464,223.474357749976,NA,NA,0,22617.36,74219.02,-1,1745.89347826087,-10096,140400,-75887.1757142857,2,5,2,0
"111",5176,1106,941112,192552,24,8023,-1,26,23,23844,6090.78461538462,8280.21100270723,10.2,18000,5445.4,4915.92142939653,30,435.792156862745,8933.30971391551,23979.0117647059,49563,800,1327,1327,"OWNER",631231,"f","60_70",35.8769,20,"weekly issuance",930829,"Strakonice","south Bohemia",70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,25104.3173333333,309881,1.11851923006292,0.759165476179062,0.986564299424184,441.843656357141,NA,NA,0,10459.0117647059,158113.976470588,3,645.384615384616,-10283,192552,-156988.670901961,3,6,1,0
"112",5269,1527,941119,164052,36,4557,-1,28,30,48181,14078.8107142857,16630.0187627639,53.7,41400,10091.7675675676,11552.6756996438,0.4,320.173846153846,18364.0640859335,41752.1615384615,112045.6,-2564.7,1851,1851,"OWNER",750912,"f","70_80",23.9088,31,"issuance after transaction",931117,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,39752.445982906,190207,1.3950787728734,3.08949104987617,1.0933734939759,512.384137463782,NA,NA,0,11526.2584615385,110773.58,-2,3987.04314671815,-10002,164052,-112773.295555556,1,8,1,0
"113",5351,1978,941204,205200,36,5700,1,36,91,51303,17320.6694444444,18532.3883615966,82.4,31200,6117.82795698925,5917.44744034199,30,423.148062015504,15181.2252951585,58336.311627907,93928.5,900,2403,2403,"OWNER",630125,"f","60_70",35.9875,57,"weekly issuance",930611,"Hodonin","south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,55565.5414160401,311079,2.83117955689758,3.03871393762183,0.979082864038616,484.936641379399,NA,NA,0,15233.3302325581,131630.358139535,-55,11202.8414874552,-10593,205200,-134401.128351402,3,7,1,0
"114",5861,4337,941208,51408,24,2142,1,31,31,49907,14636.9580645161,16009.250483117,43.8,57700,12258.9939393939,14998.2119120485,14.6,768.7328125,20490.0825070969,52299.2859375,137087.2,900,5224,5224,"OWNER",490724,"m","40_50",49.9276,29,"monthly issuance",931116,"Rokycany","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,43537.1348251748,450484,1.19397710259736,6.83331375560977,1.08557457212714,66.8736902654328,NA,NA,0,18449.5875,-19340.8734375,0,2377.96412512219,-10092,51408,10578.7223251748,2,8,2,0
"115",5450,2345,941211,199680,60,3328,1,28,42,29954,10072.95,11122.9337403836,20.2,22637,5698.22608695652,5575.14003548829,14.6,269.245945945946,11145.5965110397,33658.6175675676,62238.8,500,2834,2834,"OWNER",490523,"m","40_50",49.9477,5,"monthly issuance",931025,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,32778.3222959184,450688,1.76773435210958,3.02672776442308,1.16207951070336,741.626765441021,NA,NA,0,16154.7567567568,149866.625675676,-14,4374.72391304348,-10186,199680,-150746.920947325,2,1,2,0
"116",7142,10451,941219,482940,60,8049,-1,56,74,21056,4877.92678571429,6930.9833266281,7.8,15800,3442.22432432432,3258.82300930498,14.6,141.840769230769,6602.82481129365,26358.7546153846,57707.2,900,12551,12859,"OWNER",760521,"f","70_80",22.9479,1,"monthly issuance",930829,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,25269.1178518214,180698,1.41708567662039,0.606028921072715,1.15675152024464,3404.80386999506,NA,NA,0,8510.44615384615,448070.799230769,-18,1435.70246138996,-10390,482940,-449160.435994332,2,5,1,0
"117",6306,6425,941220,36684,12,3057,1,50,75,18552,6311.736,6588.54676233643,8.3,24480,3739.91466666667,3581.97152797372,14.6,280.7456,7018.16042279466,30229.7976,50774.2,700,7753,7753,"OWNER",780923,"f","70_80",20.9077,31,"monthly issuance",930329,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,29433.5802308802,160297,1.68766845304135,2.06468302257115,1.0933734939759,130.666339917705,NA,NA,0,3368.9472,3085.2552,-25,2571.82133333333,-10891,36684,-3881.47256911977,2,8,1,0
"118",6272,6226,941220,398640,60,6644,1,34,51,59793,21806.9352941176,22565.6648078431,32.1,48100,13117.6730769231,13485.1205142254,30,689.73023255814,24531.7371240127,63383.5755813954,121689.5,400,7521,7521,"OWNER",600209,"f","60_70",38.9791,74,"weekly issuance",930726,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,60534.0991005291,341011,1.66240881033092,3.28219977334703,0.9768395272069,577.965095891889,NA,NA,0,41383.8139534884,293872.610465116,-17,8689.26221719457,-10494,398640,-296722.086945983,3,4,1,0
"119",5044,344,941221,100980,60,1683,1,27,43,20922,7692.8,8018.39548806848,75.7,22900,3734.13488372093,4271.06257298176,14.6,673.397142857143,8168.07260485928,35614.7442857143,53376.7,600,421,421,"OWNER",650731,"m","60_70",33.9269,54,"monthly issuance",931201,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,36393.8826007326,290490,2.06012911679677,4.5708853238265,0.998664601249933,149.956086198338,NA,NA,0,40403.8285714286,24961.4271428571,-16,3958.66511627907,-10020,100980,-24182.2888278388,2,7,2,0
"120",5576,2962,941221,31248,12,2604,1,51,61,47033,16817.4274509804,16825.8737455632,128,64100,11648.7855072464,13927.5522337103,14.6,449.355,20724.0181711047,64493.0991666667,144715.3,1000,3576,3576,"OWNER",390315,"f","30_40",59.9685,1,"monthly issuance",930530,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,53363.0656875902,550906,1.44370650833246,6.45830547272672,1.15675152024464,69.5396735320626,NA,NA,0,5392.26,-38637.3591666667,-10,5168.64194373401,-10691,31248,27507.3256875902,2,5,1,0
"121",7192,10738,941221,115992,36,3222,1,46,77,46194,8683.64130434783,11965.946763296,5.4,60600,4812.07407407407,7963.74116979228,30,76.1377952755905,11567.7890785518,25666.4070866142,107692,200,12893,13201,"OWNER",370517,"m","30_40",61.9483,45,"weekly issuance",930417,"Jicin","east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,24972.0714172336,570704,1.80455270859867,2.69510903300677,1.02019230769231,1523.44836858162,NA,NA,0,2740.96062992126,87584.6322834646,-31,3871.56723027375,-10804,115992,-88278.9679528452,3,2,2,0
"122",5739,3747,950102,76380,12,6365,1,20,25,12861,4596.96,4712.42575799679,36.1,8700,2751.296,2411.955557302,14.6,514.595555555556,5137.91181733465,26122.8488888889,41703.3,1100,4520,4520,"OWNER",570628,"f","50_60",41.9372,1,"monthly issuance",940501,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,26422.1770833333,379474,1.67083439949755,0.722224666142969,1.15675152024464,148.427243833345,NA,NA,0,6175.14666666667,44082.0044444444,-5,1845.664,-9601,76380,-43782.67625,2,5,1,0
"123",6526,7523,950103,288468,36,8013,1,14,3,30950,6845.75,11034.8992178835,6.4,23300,15666.6666666667,6709.94287109312,10700,2872.97058823529,13521.1865987126,36999.5235294118,71939.2,600,9008,9316,"OWNER",581026,"f","50_60",40.8974,63,"monthly issuance",940829,"Vyskov","south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,31539.595,369077,0.436962765957447,0.854330462997629,0.934699103713188,100.407571585057,NA,NA,0,103426.941176471,148041.535294118,11,-8820.91666666667,-9274,288468,-153501.463823529,2,7,1,0
"124",5624,3166,950103,177744,48,3703,-1,36,55,45056,9073.40277777778,11111.194579946,10,26000,5295.11694915254,6412.13641298072,3.3,149.795789473684,10974.649715933,26746.5252631579,89733.5,-2485.5,3829,3829,"OWNER",720313,"m","70_80",26.9687,71,"monthly issuance",930810,"Novy Jicin","north Moravia",161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,24609.2047201872,229790,1.71354152607147,2.45028430401776,0.922690763052209,1186.57540792377,NA,NA,0,7190.19789473684,143807.276842105,-19,3778.28582862523,-19293,177744,-145944.597385076,2,4,2,0
"125",6244,6118,950108,270648,36,7518,-1,36,36,47433,13666.85,18160.9315598308,105.9,52700,12250.2777777778,13508.823885808,30,708.286111111111,20562.9664198811,60819.9763888889,134501.4,200,7390,7390,"OWNER",371104,"m","30_40",61.8896,1,"weekly issuance",940307,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,53765.8649895054,579004,1.11563592662298,1.81788374567704,1.15675152024464,382.116768568885,NA,NA,0,25498.3,184329.723611111,0,1416.57222222222,-9801,270648,-191383.835010495,3,5,2,0
"126",5131,816,950108,48624,24,2026,1,49,65,41561,15032.1020408163,14898.8258596174,21.1,52900,10126.1647058824,12610.1478477226,14.6,410.203418803419,18414.3124548305,63857.2367521367,134187.4,200,980,980,"OWNER",610930,"m","60_70",37.907,52,"monthly issuance",930805,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,58133.4966534392,339178,1.4844812895532,7.4195962689123,1.09165366614665,118.536310940163,NA,NA,0,9844.88205128205,-25078.1188034188,-16,4905.93733493397,-19303,48624,19354.3787047212,2,2,2,0
"127",6960,9640,950111,76416,24,3184,1,57,89,28659,8867.94385964912,10002.5457735057,48.8,21400,5137.60208333333,4293.77823549081,14.6,80.1503267973856,9723.05972751812,31375.1607843137,64494.1,8686.4,11558,11866,"OWNER",370902,"m","30_40",61.9098,1,"monthly issuance",930313,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,32506.7324879227,579209,1.7260861615611,2.78515824737724,1.15675152024464,953.408464486667,NA,NA,0,1923.60784313725,43117.231372549,-32,3730.34177631579,-19798,76416,-41985.65966894,2,5,2,0
"128",6358,6715,950114,137880,60,2298,-1,38,44,20684,7317.18157894737,7291.52696119734,30.5,20848,5060.50980392157,4850.01739531952,30,224.347191011236,8580.77908274293,24523.0730337079,52658.4,200,8105,8105,"OWNER",630312,"m","60_70",35.9688,48,"weekly issuance",930915,"Rychnov nad Kneznou","east Bohemia",78955,50,24,8,1,9,59,9060,1.78,2.44,124,1655,1717,24899.4064028945,319802,1.44593763523134,3.18415212312766,1.03746223564955,614.583135088572,NA,NA,0,13460.8314606742,99896.095505618,-6,2256.6717750258,-19199,137880,-99519.7621364313,3,2,2,0
"129",5418,2245,950116,347952,48,7249,1,50,59,49271,16705.18,17379.24577441,111.1,54600,11110.1771428571,10521.7635431804,14.6,479.555,19447.1416250482,54157.1941666667,123013.2,300,2719,2719,"OWNER",641030,"f","60_70",34.897,29,"monthly issuance",930330,"Rokycany","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,47121.5902380952,309086,1.50359258769694,2.30448061801628,1.08557457212714,725.572666326073,NA,NA,0,23018.64,270776.165833333,-9,5595.00285714286,-19786,347952,-277811.769761905,2,8,1,0
"130",6598,7857,950118,68112,12,5676,1,37,101,57164,20195.8405405405,21406.9833583117,113.6,42100,6434.81636363636,7592.67555395459,14.6,268.138095238095,17044.7600246967,47220.1340136054,111588.8,300,9407,9715,"OWNER",771130,"f","70_80",21.887,75,"monthly issuance",930804,"Prerov","north Moravia",138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,49841.8709031786,178988,3.13852632293732,3.55811144125098,1.10878661087866,254.018362961516,NA,NA,0,3217.65714285714,17674.2088435374,-64,13761.0241769042,-19314,68112,-15052.4719539642,2,4,1,0
"131",5464,2419,950130,95808,12,7984,1,40,46,49008,18972.2875,16865.4763715733,109.8,57700,13727.82,13156.1758392733,14.6,805.561111111111,22066.4590773586,59701.7866666667,122452.2,900,2922,2922,"OWNER",400907,"m","40_50",58.9093,24,"monthly issuance",931127,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,54045.2876709957,549223,1.38203207064195,2.37628851452906,1.01442862639477,118.933248736216,NA,NA,0,9666.73333333333,26439.48,-6,5244.4675,-19003,95808,-32095.978995671,2,8,2,0
"132",6591,7819,950202,20832,48,434,1,47,104,13251,4204.59361702128,4568.55322962477,26,19700,1728.30192307692,2500.99113432592,14.6,118.360927152318,4276.90523741912,21368.9099337748,41997.9,500,9362,9670,"OWNER",480504,"m","40_50",50.9496,38,"monthly issuance",930801,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,22286.2238871622,469698,2.43278883213633,9.68800372585548,1.06370147003392,176.004028535459,NA,NA,0,5681.32450331126,-6218.23443708609,-57,2476.29169394435,-19401,20832,7135.54839047348,2,3,2,0
"133",5724,3678,950205,316140,60,5269,-1,60,79,13352,4591.91166666667,4472.82824608928,16.7,9500,3325.35189873418,2647.68641651928,14.6,92.1719424460432,5291.98317875322,18632.9338129496,39616.2,800,4433,4433,"OWNER",680222,"m","60_70",30.9778,1,"monthly issuance",930324,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,19002.5564182195,269983,1.38087992083323,0.871495856266211,1.15675152024464,3429.89408284486,NA,NA,0,5530.31654676259,291976.749640288,-19,1266.55976793249,-19881,316140,-291607.127035018,2,5,2,0
"134",6315,6472,950206,43164,12,3597,1,26,40,57680,19429.6115384615,21566.2984975786,111,43700,11019.0651162791,11352.3038617275,14.6,454.349275362319,21714.1979674564,68377.0637681159,120071.4,800,7814,7814,"OWNER",760106,"f","70_80",22.9894,61,"monthly issuance",940208,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,65781.0516483516,190100,1.76327223166665,5.40161566262484,0.974905303030303,95.0018022271061,NA,NA,0,5452.19130434783,-30665.2550724638,-14,8410.54642218247,-9998,43164,28069.2429526995,2,7,1,0
"135",5876,4413,950208,221280,48,4610,1,25,41,50178,17512.224,18886.2661571462,69.5,32300,8836.76086956522,7981.23384274994,30,441.050704225352,17996.9408395973,37596.9323943662,106144.8,1100,5318,5318,"OWNER",680328,"m","60_70",30.9672,74,"weekly issuance",940115,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,37818.9892857143,269880,1.98174696118733,3.79874707158351,0.9768395272069,501.71102297331,NA,NA,0,21170.4338028169,162512.633802817,-16,8675.46313043478,-10093,221280,-162290.576911469,3,4,2,0
"136",6986,9750,950211,151728,48,3161,-1,28,21,48906,8910.70357142857,13565.0024006082,9.8,27000,7690.04137931034,8275.66785395239,0.8,464.710526315789,13894.8548857724,30491.098245614,82784.6,-669.7,11695,12003,"OWNER",760623,"m","70_80",22.9377,74,"monthly issuance",940516,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,29274.1102020202,189588,1.15873285095739,2.81895082930357,0.9768395272069,326.500028314174,NA,NA,0,22306.1052631579,98930.7964912281,7,1220.66219211823,-9695,151728,-100147.784534822,2,4,2,0
"137",6294,6353,950212,79920,60,1332,1,29,66,36634.5,13163.3655172414,14096.0770007443,24.3,24300,5310.09090909091,6578.60861026046,14.6,329.174736842105,12738.0828002638,43846.9778947368,74199.5,700,7672,7672,"OWNER",530405,"m","50_60",45.9595,26,"monthly issuance",931126,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,41346.1773176129,419807,2.47893411668445,9.88240654447551,1.03641781162059,242.788984254084,NA,NA,0,19750.4842105263,16322.5378947368,-37,7853.27460815047,-19086,79920,-18823.3384718607,2,8,2,0
"138",5132,817,950217,538500,60,8975,1,22,36,32082,11733.3454545455,12241.5707418743,40.4,23800,6523.96111111111,5685.6968038995,14.6,401.224137931034,12446.4435898874,33687.8586206897,69775.9,200,981,981,"OWNER",600628,"m","60_70",38.9372,5,"monthly issuance",940318,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,32520.0158730159,349589,1.79850021401294,1.30733654089643,1.16207951070336,1342.14258089468,NA,NA,0,24073.4482758621,480738.693103448,-14,5209.38434343434,-9899,538500,-481906.535851122,2,1,2,0
"139",5877,4414,950223,97224,24,4051,1,42,70,16257,5482.85238095238,5690.51138403426,51.9,11700,3011.43142857143,2245.66052221321,14.6,173.925,5670.88153648186,22360.5366071429,43393,1000,5320,5320,"OWNER",510407,"f","50_60",47.9593,24,"monthly issuance",930910,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,22160.8967813051,439816,1.82067980327659,1.35345652455008,1.01442862639477,558.999568779646,NA,NA,0,4174.2,70689.2633928571,-28,2471.42095238095,-19313,97224,-70888.9032186949,2,8,1,0
"140",6227,6030,950304,28248,24,1177,1,38,56,30055.5,10476.6736842105,11121.5797806394,26.9,23400,6506.86428571429,8096.3447932425,14.6,358.821276595745,12577.3350376212,45582.4489361702,69893,400,7286,7286,"OWNER",700210,"f","70_80",28.979,47,"monthly issuance",930824,"Pardubice","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,43245.3057894737,250094,1.6100956196692,8.90116710638108,0.889949004770521,78.7244286849377,NA,NA,0,8611.71063829787,-25946.1595744681,-18,3969.80939849624,-19480,28248,23609.0164277716,2,2,1,0
